gen_uid,plant_code,generator_id,lat,lon,nameplate_mw,summer_mw,winter_mw,min_load_mw,pmax_mw,fuel_code,fuel,prime_mover,unit_type,technology,grid_kv
EIA_66034_19826,66034,19826,42.83259,-73.84255,5.0,5.0,4.8,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66036_20205,66036,20205,42.9994,-78.27517,3.0,3.0,2.8,,3.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66037_20206,66037,20206,43.00024,-78.26818,4.0,4.0,3.8,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66040_23204,66040,23204,43.1191,-79.00705,3.5,3.5,3.3,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66052_EPW01,66052,EPW01,42.101642,-77.701111,101.2,101.2,101.2,1.1,101.2,WND,Wind,WT,WT,Onshore Wind Turbine,115.0
EIA_66061_A1,66061,A1,42.30639,-78.070392,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66062_A2,66062,A2,42.304408,-78.076676,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66063_A3,66063,A3,42.301546,-78.074922,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66064_A4,66064,A4,42.303015,-78.070922,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66065_WVS1,66065,WVS1,42.449,-78.652,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66065_WVS2,66065,WVS2,42.449,-78.652,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66074_4942,66074,4942,41.66398,-73.97007,2.0,2.0,1.8,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66081_8211,66081,8211,43.11064,-75.77579,3.3,3.3,3.1,,3.3,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66094_561,66094,561,43.00008,-78.793752,1.5,1.5,1.5,,1.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66150_EQX36,66150,EQX36,41.071199,-73.819205,1.7,1.7,1.7,1.7,1.7,NG,Gas,FC,FC,Other Natural Gas,0.5
EIA_66176_10891,66176,10891,41.90066,-74.027773,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66177_10896,66177,10896,43.014985,-74.683403,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66187_10992,66187,10992,41.401253,-74.179076,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66206_MOVSO,66206,MOVSO,42.9412,-74.372177,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66207_VEPSO,66207,VEPSO,42.93404,-74.3782,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66209_10986,66209,10986,43.070426,-74.730767,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66210_10887,66210,10887,42.209593,-73.995085,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66211_10889,66211,10889,43.201698,-76.968078,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_66212_10965,66212,10965,42.85206,-76.8001,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.5
EIA_66213_10907,66213,10907,42.460556,-74.069444,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66214_10967,66214,10967,42.027157,-77.582546,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66215_10996,66215,10996,42.081843,-76.112885,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.5
EIA_66217_10968,66217,10968,42.944796,-76.790886,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66218_10892,66218,10892,41.598889,-74.285833,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66219_11008,66219,11008,42.35131,-78.848243,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66220_10999,66220,10999,42.979546,-74.275082,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66221_10972,66221,10972,43.021133,-77.7068,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_66222_10895,66222,10895,41.900186,-74.024392,4.0,4.0,4.0,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66223_11000,66223,11000,41.33695,-74.55504,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66224_10890,66224,10890,41.892424,-74.093599,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66225_10970,66225,10970,42.552187,-77.967989,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66226_10991,66226,10991,43.205594,-75.382968,4.8,4.8,4.8,,4.8,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66227_10886,66227,10886,41.743505,-74.514615,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66228_10888,66228,10888,41.741126,-73.882065,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66229_10975,66229,10975,42.947327,-76.785599,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66230_10997,66230,10997,42.740808,-77.072419,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66231_10988,66231,10988,41.682259,-74.876541,4.4,4.4,4.4,,4.4,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_66232_10894,66232,10894,41.535043,-74.322869,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66233_10995,66233,10995,42.192559,-76.259349,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66234_10971,66234,10971,43.017211,-77.798702,4.5,4.5,4.5,,4.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66235_10961,66235,10961,43.015501,-77.798643,4.5,4.5,4.5,,4.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66236_10982,66236,10982,42.358381,-77.304225,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66256_P4726,66256,P4726,44.191729,-75.060901,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,23.0
EIA_66258_P5569,66258,P5569,43.191807,-75.185477,3.2,3.2,3.2,,3.2,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66272_GEN1,66272,GEN1,42.55,-79.15,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.0
EIA_66274_GEN1,66274,GEN1,43.160278,-76.283611,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.0
EIA_66275_GEN1,66275,GEN1,43.37,-76.464722,2.2,2.2,2.2,,2.2,SUN,Solar,PV,PV,Solar Photovoltaic,12.0
EIA_66322_GEN1,66322,GEN1,43.46,-76.464722,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.0
EIA_66360_RUSP1,66360,RUSP1,44.656306,-75.497111,4.9,4.9,4.9,,4.9,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66361_ROSP1,66361,ROSP1,44.656306,-75.498444,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66380_83022,66380,83022,43.134,-77.38,5.0,4.9,2.8,,4.9,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_66387_NECA,66387,NECA,43.472383,-76.340961,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66388_NECA,66388,NECA,43.193134,-75.427581,5.0,3.5,3.5,1.0,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66424_LIV,66424,LIV,42.169,-73.76708,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66425_CLAV,66425,CLAV,42.248364,-73.738017,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66442_ORANG,66442,ORANG,42.30895,-77.0403,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66457_APP18,66457,APP18,40.552176,-74.232565,5.0,5.0,5.0,5.0,5.0,NG,Gas,FC,FC,Other Natural Gas,13.2
EIA_66460_APP21,66460,APP21,40.536563,-74.240941,5.0,5.0,5.0,5.0,5.0,NG,Gas,FC,FC,Other Natural Gas,13.2
EIA_66473_WALTO,66473,WALTO,42.157714,-75.045106,2.3,2.3,2.3,,2.3,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66481_UVALE,66481,UVALE,41.661,-73.742,1.7,1.7,1.7,,1.7,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66482_GHENT,66482,GHENT,42.277433,-73.709201,3.3,3.3,3.3,,3.3,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66483_SNFRD,66483,SNFRD,41.865,-73.703,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66488_10958,66488,10958,41.42453,-74.36029,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66489_10951,66489,10951,43.31085,-77.78582,3.7,3.7,3.7,,3.7,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_66490_10998,66490,10998,43.19567,-75.26312,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66501_CCPV1,66501,CCPV1,43.147448,-76.086772,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66503_CCPV2,66503,CCPV2,43.151269,-76.08879,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66504_SS1,66504,SS1,42.836275,-73.943953,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66522_18208,66522,18208,43.049931,-78.746052,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66583_05658,66583,05658,41.65,-73.75,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66586_06945,66586,06945,42.35,-73.85,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66645_KIPP,66645,KIPP,42.20193,-73.78298,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66729_P3101,66729,P3101,42.87657,-73.91048,1.4,1.4,1.4,,1.4,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66731_P4450,66731,P4450,41.7754,-73.8758,3.9,3.9,3.9,,3.9,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66732_P4451,66732,P4451,41.807744,-73.903508,2.1,2.1,2.1,,2.1,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66734_P4739,66734,P4739,43.0832,-75.7351,4.4,4.4,4.4,,4.4,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66749_HERR1,66749,HERR1,42.873378,-73.622029,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66752_NGVB2,66752,NGVB2,43.1,-76.294,3.0,3.0,3.0,,3.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66762_P3599,66762,P3599,42.83447,-73.89808,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66763_P3600,66763,P3600,42.841167,-73.916454,1.0,1.0,1.0,,1.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66764_3954,66764,3954,42.85,-74.05,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66765_3595,66765,3595,42.884182,-74.080778,2.5,2.5,2.5,,2.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66766_P3608,66766,P3608,42.791847,-73.95683,2.8,2.8,2.8,,2.8,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66767_4725,66767,4725,43.511296,-76.119554,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66769_P4468,66769,P4468,42.517279,-79.221323,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66771_P4471,66771,P4471,43.0832,-75.7351,2.9,2.9,2.9,,2.9,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66777_GEN1,66777,GEN1,42.821,-77.72,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_66812_P5570,66812,P5570,41.71525,-74.79739,3.0,3.0,3.0,,3.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.4
EIA_66816_GLEN,66816,GLEN,42.83949,-73.93256,4.3,4.3,4.3,4.1,4.3,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66822_NECA,66822,NECA,43.997512,-75.662935,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66823_NECB,66823,NECB,43.990287,-75.661256,3.3,3.3,3.3,,3.3,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66835_P4453,66835,P4453,42.09927,-73.95526,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66836_P5567,66836,P5567,43.12198,-76.04235,3.7,3.7,3.7,,3.7,SUN,Solar,PV,PV,Solar Photovoltaic,15.0
EIA_66846_JOGEE,66846,JOGEE,41.399969,-74.502206,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_66940_HAL20,66940,HAL20,42.069077,-76.35324,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67181_HUN21,67181,HUN21,42.053168,-76.320493,4.0,4.0,4.0,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.5
EIA_67202_AVON2,67202,AVON2,42.927,-77.738,4.0,4.0,4.0,,4.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67212_SWED1,67212,SWED1,43.17,-77.941,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67213_HAM1,67213,HAM1,43.33,-77.965,4.5,4.5,4.5,,4.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67227_NYRWY,67227,NYRWY,43.281,-78.37,3.0,3.0,3.0,,3.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67228_BROAD,67228,BROAD,42.904125,-78.714255,5.0,5.0,5.0,4.9,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67268_P5648,67268,P5648,43.334376,-75.17795,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67271_P3879,67271,P3879,41.028481,-73.759073,1.0,1.0,1.0,,1.0,SUN,Solar,PV,PV,Solar Photovoltaic,0.5
EIA_67275_4072C,67275,4072C,41.008926,-73.757657,0.5,0.5,0.5,,0.5,SUN,Solar,PV,PV,Solar Photovoltaic,4.3
EIA_67275_4072G,67275,4072G,41.008926,-73.757657,1.5,1.5,1.5,,1.5,SUN,Solar,PV,PV,Solar Photovoltaic,4.3
EIA_67293_71334,67293,71334,41.066468,-73.822512,1.8,1.8,1.8,,1.8,SUN,Solar,PV,PV,Solar Photovoltaic,0.48
EIA_67293_71335,67293,71335,41.066468,-73.822512,0.3,0.3,0.3,,0.3,SUN,Solar,PV,PV,Solar Photovoltaic,0.48
EIA_67295_P5564,67295,P5564,42.613905,-76.16685,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67335_SC,67335,SC,42.58319,-75.47034,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,15.5
EIA_67345_SMI21,67345,SMI21,42.053168,-76.320493,3.8,3.8,3.8,,3.8,SUN,Solar,PV,PV,Solar Photovoltaic,12.5
EIA_67456_7BPV1,67456,7BPV1,41.849012,-74.089932,1.1,1.1,1.1,,1.1,SUN,Solar,PV,PV,Solar Photovoltaic,12.5
EIA_67468_FOX,67468,FOX,43.200586,-75.258084,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,15.5
EIA_67470_TWEL,67470,TWEL,42.841631,-76.445347,4.7,4.7,4.7,,4.7,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67471_LBN,67471,LBN,44.344964,-75.486061,4.8,4.8,4.8,,4.8,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67472_LBS,67472,LBS,44.344964,-75.486061,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67475_SARA3,67475,SARA3,43.07072,-73.898068,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67476_SARA4,67476,SARA4,43.068154,-73.920141,3.5,3.5,3.5,,3.5,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67479_PORT1,67479,PORT1,42.39101,-79.42755,2.5,2.5,2.5,,2.5,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_67481_LWRD2,67481,LWRD2,41.338012,-74.481046,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67482_LWRD3,67482,LWRD3,41.333041,-74.484514,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67550_SR5,67550,SR5,43.070724,-75.4944,4.4,4.4,4.4,,4.4,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67574_SS2,67574,SS2,42.836275,-73.943953,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67604_TRY03,67604,TRY03,42.659,-76.927,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67605_TRY02,67605,TRY02,42.659,-76.931,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67606_TRY01,67606,TRY01,42.659,-76.935,4.6,4.6,4.6,,4.6,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67611_10993,67611,10993,42.108829,-76.297208,4.9,4.9,4.9,,4.9,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67612_10994,67612,10994,42.106054,-76.290717,2.2,2.2,2.2,,2.2,SUN,Solar,PV,PV,Solar Photovoltaic,34.5
EIA_67618_11054,67618,11054,43.203233,-77.206878,2.3,2.3,2.3,,2.3,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_67619_10898,67619,10898,41.409555,-74.587813,2.0,2.0,2.0,,2.0,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67620_11018,67620,11018,43.189133,-77.742717,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
EIA_67621_11012,67621,11012,45.50275,-79.281723,4.6,4.6,4.6,,4.6,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67745_4075,67745,4075,41.021546,-73.758915,1.2,1.2,1.2,,1.2,SUN,Solar,PV,PV,Solar Photovoltaic,13.2
EIA_67908_RICH1,67908,RICH1,42.792865,-77.526792,5.0,5.0,5.0,,5.0,SUN,Solar,PV,PV,Solar Photovoltaic,12.47
