osm_id,power_type,voltage_kv,voltage_tier,cables,operator,num_nodes,length_km
515655339,line,69.0,69-114 kV,3,,5,0.04
515655340,line,69.0,69-114 kV,3,,3,0.01
515655341,line,69.0,69-114 kV,3,,2,0.02
515655342,line,138.0,115-229 kV,3,,2,0.01
515655343,line,138.0,115-229 kV,3,,11,0.16
515655344,line,138.0,115-229 kV,3,,3,0.17
515655347,line,69.0,69-114 kV,3,,4,0.13
515655349,cable,0,<69 kV,3,,5,0.07
515655351,line,69.0,69-114 kV,3,,41,5.76
515655352,line,69.0,69-114 kV,3,,2,0.03
515655353,line,69.0,69-114 kV,3,,2,0.0
515655354,line,69.0,69-114 kV,3,,5,0.03
515655355,line,69.0,69-114 kV,3,,3,0.01
515655356,line,69.0,69-114 kV,3,,2,0.03
515655357,line,69.0,69-114 kV,3,,3,0.01
515655358,line,69.0,69-114 kV,3,,2,0.01
515655359,line,138.0,115-229 kV,3,,2,0.06
515655360,line,138.0,115-229 kV,3,,2,0.06
515655361,line,138.0,115-229 kV,3,,2,0.06
515655362,line,138.0,115-229 kV,3,,2,0.07
515655363,line,138.0,115-229 kV,3,,2,0.06
515655364,line,138.0,115-229 kV,3,,2,0.06
515655365,line,138.0,115-229 kV,3,,3,0.06
515655366,line,138.0,115-229 kV,3,,2,0.01
515655367,line,138.0,115-229 kV,6,,3,0.17
515655368,line,138.0,115-229 kV,3,,2,0.04
515655369,line,138.0,115-229 kV,3,,2,0.04
515655370,line,69.0,69-114 kV,3,,3,0.09
515655371,line,138.0,115-229 kV,3,,4,0.03
515655372,line,69.0,69-114 kV,3,,5,0.18
515655373,line,138.0,115-229 kV,3,,5,0.48
515655374,line,69.0,69-114 kV,3,,17,1.03
515655375,line,69.0,69-114 kV,3,,2,0.01
515655376,line,69.0,69-114 kV,3,,3,0.01
515655377,line,69.0,69-114 kV,3,,3,0.01
515655378,line,69.0,69-114 kV,3,,3,0.01
515655379,line,69.0,69-114 kV,3,,3,0.01
515655380,line,69.0,69-114 kV,3,,3,0.01
515655381,line,69.0,69-114 kV,3,,3,0.01
515655382,line,69.0,69-114 kV,3,,3,0.01
515655383,line,69.0,69-114 kV,3,,5,0.03
515655384,line,69.0,69-114 kV,3,,3,0.01
515655385,line,69.0,69-114 kV,3,,3,0.01
515655386,line,69.0,69-114 kV,3,,5,0.03
515655387,line,69.0,69-114 kV,3,,16,0.14
515655388,line,69.0,69-114 kV,3,,11,0.12
515655389,line,138.0,115-229 kV,3,,3,0.02
515655390,line,138.0,115-229 kV,3,,3,0.02
515655391,line,138.0,115-229 kV,3,,5,0.04
515655392,line,138.0,115-229 kV,3,,3,0.02
515655393,line,138.0,115-229 kV,3,,3,0.02
515655394,line,138.0,115-229 kV,3,,5,0.04
515655395,line,138.0,115-229 kV,3,,5,0.04
515655396,line,138.0,115-229 kV,3,,3,0.02
515655397,line,138.0,115-229 kV,3,,3,0.02
515655398,line,138.0,115-229 kV,3,,5,0.04
515655399,line,138.0,115-229 kV,3,,5,0.04
515655400,line,138.0,115-229 kV,3,,14,0.14
515655401,line,138.0,115-229 kV,3,,12,0.14
515820341,line,138.0,115-229 kV,3,,3,0.03
515820342,line,138.0,115-229 kV,3,,3,0.02
515820343,line,138.0,115-229 kV,3,,3,0.02
515820344,line,138.0,115-229 kV,3,,5,0.05
515820345,line,138.0,115-229 kV,3,,4,0.05
515820348,line,138.0,115-229 kV,3,,3,0.02
515820350,line,138.0,115-229 kV,3,,4,0.05
515820353,line,69.0,69-114 kV,3,,4,0.13
515820354,line,138.0,115-229 kV,3,,5,0.27
515820355,line,138.0,115-229 kV,3,,2,0.04
515820356,line,138.0,115-229 kV,3,,3,0.11
515820357,line,138.0,115-229 kV,3,,5,0.06
515820358,line,138.0,115-229 kV,3,,9,0.11
515820359,line,138.0,115-229 kV,3,,4,0.04
515820360,line,138.0,115-229 kV,3,,4,0.04
515820361,line,138.0,115-229 kV,3,,4,0.04
515820362,line,138.0,115-229 kV,3,,3,0.04
515820363,line,138.0,115-229 kV,3,,4,0.04
515820364,line,138.0,115-229 kV,3,,4,0.04
515820365,line,69.0,69-114 kV,3,,2,0.03
515820366,line,69.0,69-114 kV,3,,15,1.58
515820367,line,69.0,69-114 kV,3,,5,0.04
515820368,line,69.0,69-114 kV,3,,3,0.02
515820369,line,69.0,69-114 kV,3,,4,0.02
515820370,line,69.0,69-114 kV,3,,4,0.02
515820371,line,69.0,69-114 kV,3,,3,0.02
515820372,line,69.0,69-114 kV,3,,4,0.02
515820373,line,69.0,69-114 kV,3,,5,0.04
515820374,line,69.0,69-114 kV,3,,4,0.18
515820375,line,69.0,69-114 kV,3,,3,0.14
515820376,line,69.0,69-114 kV,3,,3,0.01
515820377,line,69.0,69-114 kV,3,,2,0.01
515820378,line,138.0,115-229 kV,3,,3,0.1
515820379,line,138.0,115-229 kV,3,,3,0.06
515820380,line,138.0,115-229 kV,3,,3,0.24
515820381,line,138.0,115-229 kV,3,,3,0.15
515820382,line,138.0,115-229 kV,3,,5,0.04
515820383,line,138.0,115-229 kV,3,,7,0.08
515820384,line,138.0,115-229 kV,3,,2,0.02
515820385,line,138.0,115-229 kV,3,,6,0.08
515820388,line,138.0,115-229 kV,3,,3,0.27
515820389,line,138.0,115-229 kV,6,,27,3.39
515820390,line,138.0,115-229 kV,3,,3,0.28
515820391,line,69.0,69-114 kV,3,,3,0.28
515820392,line,138.0,115-229 kV,6,,13,1.59
515820393,line,69.0,69-114 kV,3,,2,0.01
515820396,line,69.0,69-114 kV,3,,4,0.19
515820397,line,69.0,69-114 kV,3,,3,0.03
515820398,line,69.0,69-114 kV,3,,6,0.06
515820399,line,69.0,69-114 kV,3,,3,0.03
515820400,line,69.0,69-114 kV,3,,6,0.06
515820401,line,138.0,115-229 kV,3,,4,0.31
515820402,line,69.0,69-114 kV,3,,2,0.01
515820403,line,69.0,69-114 kV,3,,4,0.19
515820405,line,69.0,69-114 kV,3,,2,0.01
515820406,line,69.0,69-114 kV,3,,3,0.01
515820407,line,69.0,69-114 kV,3,,3,0.06
515820410,line,69.0,69-114 kV,3,,2,0.01
515820412,line,69.0,69-114 kV,3,,46,5.31
515820413,line,69.0,69-114 kV,3,,3,0.11
515820414,line,138.0,115-229 kV,3,,4,0.32
515820415,line,69.0,69-114 kV,3,,4,0.21
515820416,line,138.0,115-229 kV,6,,30,3.82
515820417,line,69.0,69-114 kV,3,,2,0.0
515820418,line,69.0,69-114 kV,3,,3,0.02
515820419,line,69.0,69-114 kV,3,,2,0.0
515820421,line,138.0,115-229 kV,6,,93,11.71
515820428,line,138.0,115-229 kV,3,,4,0.29
515820433,line,69.0,69-114 kV,3,,4,0.19
515820437,line,69.0,69-114 kV,3,,4,0.12
515820442,line,138.0,115-229 kV,6,,63,8.42
515820451,line,138.0,115-229 kV,3,,2,0.02
515820454,line,138.0,115-229 kV,3,,2,0.02
515820458,line,138.0,115-229 kV,3,,2,0.02
515820461,line,138.0,115-229 kV,3,,4,0.03
515820465,line,138.0,115-229 kV,3,,134,34.73
515820466,line,69.0,69-114 kV,3,,3,0.14
515820467,line,69.0,69-114 kV,3,,11,0.07
515820468,line,69.0,69-114 kV,3,,3,0.16
515820470,line,138.0,115-229 kV,3,,4,0.34
515820471,line,138.0,115-229 kV,6,,163,20.29
515820472,line,138.0,115-229 kV,6,,9,1.11
515820474,line,69.0,69-114 kV,3,,3,0.1
515820475,line,69.0,69-114 kV,3,,3,0.13
515820476,line,138.0,115-229 kV,3,,3,0.24
515820477,line,69.0,69-114 kV,3,,12,1.08
515820479,line,69.0,69-114 kV,3,,75,9.57
515820481,line,69.0,69-114 kV,3,,2,0.01
515820482,line,69.0,69-114 kV,3,,3,0.01
515820483,line,69.0,69-114 kV,3,,2,0.0
515820485,line,69.0,69-114 kV,3,,162,21.57
515820486,line,69.0,69-114 kV,3,,151,19.84
515820487,line,69.0,69-114 kV,3,,2,0.01
515820488,line,69.0,69-114 kV,3,,4,0.04
515820490,line,69.0,69-114 kV,3,,3,0.01
515820491,line,69.0,69-114 kV,3,,79,10.45
515869164,line,138.0,115-229 kV,3,,3,0.03
515869166,line,138.0,115-229 kV,3,,2,0.01
515869167,line,138.0,115-229 kV,3,,3,0.03
515869168,line,138.0,115-229 kV,3,,2,0.02
515869169,line,138.0,115-229 kV,3,,3,0.01
515869170,line,138.0,115-229 kV,3,,4,0.1
515869173,line,138.0,115-229 kV,3,,3,0.02
515869174,line,138.0,115-229 kV,3,,4,0.05
515869175,line,138.0,115-229 kV,3,,4,0.05
515869176,line,138.0,115-229 kV,3,,6,0.04
515869177,line,138.0,115-229 kV,3,,3,0.02
515869178,line,138.0,115-229 kV,3,,3,0.02
515869181,line,69.0,69-114 kV,3,,2,0.01
515869182,line,69.0,69-114 kV,3,,4,0.02
515869183,line,69.0,69-114 kV,3,,3,0.02
515869184,line,69.0,69-114 kV,3,,3,0.01
515869185,line,69.0,69-114 kV,3,,254,34.16
515869186,line,69.0,69-114 kV,3,,3,0.02
515869188,line,69.0,69-114 kV,3,,6,0.41
515869189,line,69.0,69-114 kV,3,,74,10.31
515869191,line,69.0,69-114 kV,3,,3,0.02
515869192,line,69.0,69-114 kV,3,,96,13.98
515869194,line,138.0,115-229 kV,3,,2,0.01
515869195,line,138.0,115-229 kV,3,,3,0.02
515869196,line,138.0,115-229 kV,3,,3,0.03
515869198,line,138.0,115-229 kV,3,,70,7.27
515869199,cable,25.0,<69 kV,3,,2,0.01
515869200,cable,25.0,<69 kV,3,,4,0.05
515869201,cable,25.0,<69 kV,3,,2,0.01
515869202,cable,25.0,<69 kV,3,,4,0.04
515869203,line,345.0,345-499 kV,3,,3,0.05
515869204,line,345.0,345-499 kV,3,,2,0.01
515869205,line,345.0,345-499 kV,3,,3,0.05
515869206,line,345.0,345-499 kV,3,,2,0.01
515869207,line,345.0,345-499 kV,3,,2,0.04
515869208,line,138.0,115-229 kV,3,,2,0.1
515869209,line,138.0,115-229 kV,3,,3,0.03
515869210,line,69.0,69-114 kV,3,,75,8.76
515869211,line,69.0,69-114 kV,3,,2,0.01
515869212,line,69.0,69-114 kV,3,,3,0.01
515869214,line,69.0,69-114 kV,3,,3,0.02
515869215,line,69.0,69-114 kV,3,,13,1.33
515869216,line,69.0,69-114 kV,3,,3,0.02
515869217,line,69.0,69-114 kV,3,,3,0.01
515910278,line,69.0,69-114 kV,3,,2,0.03
515910279,line,69.0,69-114 kV,3,,4,0.02
515910280,line,69.0,69-114 kV,3,,4,0.02
515910281,line,69.0,69-114 kV,3,,3,0.02
515910282,line,69.0,69-114 kV,3,,9,0.08
515910283,line,69.0,69-114 kV,3,,74,8.86
515910284,line,69.0,69-114 kV,3,,3,0.01
515910285,line,69.0,69-114 kV,3,,2,0.01
515910287,line,69.0,69-114 kV,3,,32,3.5
515910288,line,69.0,69-114 kV,3,,67,7.87
515910290,line,69.0,69-114 kV,3,,2,0.01
515910291,line,69.0,69-114 kV,3,,119,10.92
515910292,line,138.0,115-229 kV,3,,2,0.04
515910294,line,138.0,115-229 kV,3,,3,0.04
515910295,line,138.0,115-229 kV,3,,4,0.04
515910296,line,138.0,115-229 kV,3,,4,0.04
515910297,line,138.0,115-229 kV,3,,3,0.04
515910298,line,138.0,115-229 kV,3,,3,0.04
515910299,line,138.0,115-229 kV,3,,3,0.03
515910300,line,138.0,115-229 kV,3,,3,0.05
515910301,line,138.0,115-229 kV,3,,192,38.15
515910303,line,69.0,69-114 kV,3,,261,29.76
515910304,line,69.0,69-114 kV,3,,18,2.0
515910305,line,138.0,115-229 kV,3,,5,0.36
515910306,line,138.0,115-229 kV,3,,2,0.04
515910307,line,138.0,115-229 kV,3,,5,0.04
515910308,line,138.0,115-229 kV,3,,3,0.03
515910309,line,138.0,115-229 kV,3,,3,0.03
515910311,line,138.0,115-229 kV,3,,2,0.01
515910312,line,138.0,115-229 kV,3,,11,0.15
515910313,line,138.0,115-229 kV,6,,46,5.84
515910314,line,69.0,69-114 kV,3,,17,2.62
515910316,line,69.0,69-114 kV,3,,2,0.0
515910317,line,138.0,115-229 kV,3,,31,2.86
515910319,line,138.0,115-229 kV,3,,2,0.02
515910320,line,138.0,115-229 kV,3,,3,0.04
515910321,line,69.0,69-114 kV,3,,58,7.55
515910322,line,69.0,69-114 kV,3,,2,0.01
515910323,line,69.0,69-114 kV,3,,3,0.01
515910324,line,69.0,69-114 kV,3,,63,8.94
515910325,line,138.0,115-229 kV,3,,2,0.04
515910326,line,138.0,115-229 kV,3,,2,0.03
515910327,line,69.0,69-114 kV,3,,2,0.01
515910328,line,69.0,69-114 kV,3,,3,0.02
515910329,line,69.0,69-114 kV,3,,4,0.03
515910330,line,69.0,69-114 kV,3,,113,9.84
515910331,line,138.0,115-229 kV,3,,129,23.06
515910333,line,69.0,69-114 kV,3,,2,0.04
515910334,line,138.0,115-229 kV,3,,3,0.02
515910335,line,138.0,115-229 kV,3,,3,0.02
515910336,line,138.0,115-229 kV,3,,5,0.05
515910337,line,138.0,115-229 kV,3,,4,0.03
515910338,line,138.0,115-229 kV,3,,4,0.03
515910339,line,138.0,115-229 kV,3,,4,0.03
515910340,line,138.0,115-229 kV,3,,3,0.02
515910341,line,138.0,115-229 kV,3,,6,0.08
516225544,line,138.0,115-229 kV,3,,43,7.16
516225545,line,138.0,115-229 kV,3,,4,0.12
516225547,line,69.0,69-114 kV,3,,74,8.62
516225549,line,69.0,69-114 kV,3,,2,0.01
516225550,line,69.0,69-114 kV,3,,210,24.9
516225551,line,69.0,69-114 kV,3,,4,0.03
516225552,line,69.0,69-114 kV,3,,3,0.06
516225553,line,69.0,69-114 kV,3,,223,36.86
516225554,line,138.0,115-229 kV,3,,2,0.03
516225555,line,138.0,115-229 kV,6,,4,0.18
516225556,line,138.0,115-229 kV,3,,2,0.08
516225557,line,138.0,115-229 kV,3,,2,0.06
516225558,line,69.0,69-114 kV,3,,2,0.01
516225559,line,69.0,69-114 kV,3,,2,0.0
516225560,line,69.0,69-114 kV,3,,3,0.01
516225561,line,138.0,115-229 kV,3,,2,0.02
516225562,line,138.0,115-229 kV,3,,3,0.02
516225563,line,138.0,115-229 kV,3,,3,0.02
516225564,line,138.0,115-229 kV,3,,2,0.02
516225565,line,138.0,115-229 kV,3,,3,0.02
516225566,line,138.0,115-229 kV,3,,5,0.05
516225568,line,69.0,69-114 kV,3,,3,0.01
516225569,line,69.0,69-114 kV,3,,2,0.01
516225570,line,69.0,69-114 kV,3,,3,0.01
516225571,line,69.0,69-114 kV,3,,3,0.08
516225572,line,69.0,69-114 kV,3,,3,0.09
516225573,line,69.0,69-114 kV,3,,32,3.69
516225574,line,69.0,69-114 kV,6,,4,0.38
516225576,line,69.0,69-114 kV,3,,2,0.0
516225577,line,69.0,69-114 kV,3,,3,0.02
516225578,line,138.0,115-229 kV,3,,96,13.82
516225580,line,69.0,69-114 kV,3,,3,0.01
516225581,line,69.0,69-114 kV,3,,4,0.02
516225582,line,69.0,69-114 kV,3,,15,1.33
516225583,line,138.0,115-229 kV,3,,86,21.04
516225584,line,138.0,115-229 kV,3,,4,0.34
516225585,line,138.0,115-229 kV,3,,48,7.24
516225586,line,138.0,115-229 kV,3,,3,0.05
516225587,line,138.0,115-229 kV,3,,13,0.19
516225588,line,69.0,69-114 kV,3,,3,0.07
516225590,line,69.0,69-114 kV,3,,4,0.02
516225591,line,69.0,69-114 kV,3,,3,0.02
516225592,line,69.0,69-114 kV,3,,3,0.02
516225593,line,69.0,69-114 kV,3,,4,0.02
516225594,line,69.0,69-114 kV,3,,11,0.09
516225595,line,69.0,69-114 kV,3,,5,0.37
516225596,line,69.0,69-114 kV,3,,98,10.75
516225597,line,69.0,69-114 kV,3,,2,0.11
516225598,line,69.0,69-114 kV,3,,2,0.09
516225599,line,138.0,115-229 kV,6,,48,6.22
516225600,line,138.0,115-229 kV,3,,3,0.2
516225601,line,138.0,115-229 kV,6,,22,2.87
516225603,line,69.0,69-114 kV,3,,3,0.02
516225604,line,69.0,69-114 kV,3,,3,0.02
516225605,line,69.0,69-114 kV,3,,5,0.22
516225606,line,138.0,115-229 kV,3,,3,0.29
516225607,line,69.0,69-114 kV,3,,3,0.08
516225608,line,69.0,69-114 kV,3,,3,0.11
516225609,line,138.0,115-229 kV,6,,104,13.43
516225610,line,138.0,115-229 kV,3,,3,0.27
516225611,line,69.0,69-114 kV,3,,2,0.01
516225613,line,138.0,115-229 kV,6,,10,1.29
516225615,line,69.0,69-114 kV,3,,2,0.01
516225616,line,69.0,69-114 kV,3,,27,2.38
516225617,line,69.0,69-114 kV,3,,54,4.9
516225618,line,69.0,69-114 kV,3,,18,1.31
516225619,line,69.0,69-114 kV,3,,4,0.04
516225623,line,69.0,69-114 kV,3,,4,0.05
516225624,line,69.0,69-114 kV,3,,2,0.01
516225625,line,69.0,69-114 kV,3,,3,0.01
516225626,line,69.0,69-114 kV,3,,4,0.06
516225627,line,69.0,69-114 kV,3,,12,0.99
516225628,line,69.0,69-114 kV,3,,3,0.01
516225634,line,69.0,69-114 kV,3,,4,0.15
516225635,line,69.0,69-114 kV,3,,15,1.27
516225637,line,69.0,69-114 kV,3,,3,0.03
516225638,line,69.0,69-114 kV,3,,18,1.91
516225639,line,69.0,69-114 kV,3,,19,1.77
516225640,line,69.0,69-114 kV,3,,54,7.02
516225642,line,69.0,69-114 kV,3,,11,0.09
519172781,line,345.0,345-499 kV,3,,2,0.02
519732612,line,0,<69 kV,,,2,0.06
519732613,line,0,<69 kV,,,10,2.79
519732614,line,0,<69 kV,,,11,0.67
520305114,cable,0,<69 kV,3,,3,0.02
520305115,cable,0,<69 kV,3,,2,0.01
520305116,cable,0,<69 kV,3,,3,0.02
520305117,cable,0,<69 kV,3,,3,0.02
520305118,cable,0,<69 kV,3,,4,0.06
520305120,cable,0,<69 kV,3,,4,0.04
520305121,cable,0,<69 kV,3,,2,0.01
520305122,cable,0,<69 kV,3,,3,0.02
520305125,line,138.0,115-229 kV,3,,2,0.03
520305128,line,138.0,115-229 kV,3,,3,0.03
520305129,line,138.0,115-229 kV,3,,3,0.02
520305130,line,138.0,115-229 kV,3,,2,0.02
520305131,line,138.0,115-229 kV,3,,2,0.02
520305132,line,138.0,115-229 kV,3,,5,0.11
520305133,line,138.0,115-229 kV,3,,76,13.78
520305136,line,138.0,115-229 kV,3,,2,0.01
520305139,line,138.0,115-229 kV,3,,6,0.06
520305145,line,138.0,115-229 kV,3,,37,6.28
520305153,line,138.0,115-229 kV,3,,2,0.02
520305155,line,138.0,115-229 kV,3,,2,0.02
520305156,line,138.0,115-229 kV,3,,5,0.09
520305158,line,69.0,69-114 kV,3,,2,0.01
520305159,line,69.0,69-114 kV,3,,3,0.01
520305160,line,69.0,69-114 kV,3,,3,0.07
520305161,line,69.0,69-114 kV,3,,14,1.28
520305163,line,69.0,69-114 kV,3,,13,1.2
520305165,line,69.0,69-114 kV,3,,3,0.13
520305166,line,69.0,69-114 kV,3,,7,0.89
520305167,line,69.0,69-114 kV,3,,2,0.01
520305170,line,69.0,69-114 kV,3,,2,0.0
520305171,line,69.0,69-114 kV,3,,24,3.21
520305172,line,69.0,69-114 kV,3,,17,2.71
520305175,line,69.0,69-114 kV,3,,2,0.01
520305177,line,69.0,69-114 kV,3,,2,0.01
520305178,line,69.0,69-114 kV,3,,3,0.01
520305179,line,69.0,69-114 kV,3,,3,0.02
520305182,line,69.0,69-114 kV,3,,2,0.01
520305184,line,69.0,69-114 kV,3,,2,0.01
520305185,line,69.0,69-114 kV,3,,5,0.73
520305186,line,69.0,69-114 kV,3,,7,0.74
520305187,line,69.0,69-114 kV,3,,3,0.01
520305188,line,69.0,69-114 kV,3,,2,0.01
520305190,line,69.0,69-114 kV,3,,12,1.36
520305191,line,69.0,69-114 kV,3,,41,6.96
520305192,line,69.0,69-114 kV,3,,2,0.0
520305193,line,69.0,69-114 kV,3,,3,0.01
520305194,line,69.0,69-114 kV,3,,47,7.79
520305196,line,69.0,69-114 kV,3,,37,5.84
520305197,line,69.0,69-114 kV,3,,3,0.09
520305198,line,69.0,69-114 kV,3,,2,0.01
520305199,line,69.0,69-114 kV,3,,17,2.35
520305201,line,69.0,69-114 kV,3,,3,0.02
520305202,line,69.0,69-114 kV,3,,2,0.03
520305203,line,69.0,69-114 kV,3,,3,0.01
520305204,line,69.0,69-114 kV,3,,2,0.02
520305205,line,138.0,115-229 kV,3,,2,0.02
520305206,line,69.0,69-114 kV,3,,3,0.02
520305207,line,69.0,69-114 kV,3,,3,0.02
520305208,line,69.0,69-114 kV,3,,3,0.02
520305209,line,69.0,69-114 kV,3,,7,0.06
520305210,line,69.0,69-114 kV,3,,6,0.06
520305211,line,138.0,115-229 kV,3,,2,0.04
520305212,line,138.0,115-229 kV,3,,10,0.09
520305213,line,138.0,115-229 kV,3,,4,0.03
520305214,line,138.0,115-229 kV,3,,4,0.03
520305215,line,138.0,115-229 kV,3,,4,0.03
520305216,line,138.0,115-229 kV,3,,4,0.03
520305217,line,138.0,115-229 kV,3,,4,0.03
520305218,line,138.0,115-229 kV,3,,10,0.09
520305219,line,138.0,115-229 kV,3,,132,22.84
520305220,line,69.0,69-114 kV,3,,2,0.02
520305222,line,69.0,69-114 kV,3,,2,0.01
520305223,line,69.0,69-114 kV,3,,4,0.5
520305224,line,69.0,69-114 kV,3,,4,0.43
520305225,line,69.0,69-114 kV,3,,4,0.02
520305226,line,69.0,69-114 kV,3,,2,0.01
520305227,line,69.0,69-114 kV,3,,2,0.01
520305228,line,69.0,69-114 kV,3,,3,0.01
520305229,line,69.0,69-114 kV,3,,32,6.32
520305231,line,69.0,69-114 kV,3,,20,3.03
520305232,line,69.0,69-114 kV,3,,8,1.09
520305233,line,69.0,69-114 kV,3,,2,0.0
520305238,line,69.0,69-114 kV,3,,6,0.68
520305239,line,69.0,69-114 kV,3,,30,4.7
520305240,line,69.0,69-114 kV,3,,2,0.0
520305241,line,69.0,69-114 kV,3,,2,0.0
520305242,line,69.0,69-114 kV,3,,4,0.02
520305243,line,69.0,69-114 kV,3,,46,6.67
520305245,line,69.0,69-114 kV,3,,3,0.08
520305246,line,138.0,115-229 kV,6,,2,0.04
520305248,line,69.0,69-114 kV,3,,2,0.02
520305252,line,69.0,69-114 kV,3,,2,0.01
520305257,line,69.0,69-114 kV,3,,5,0.04
520305262,line,138.0,115-229 kV,3,,3,0.03
520305266,line,138.0,115-229 kV,3,,3,0.03
520305273,line,69.0,69-114 kV,3,,99,22.72
520305280,line,138.0,115-229 kV,3,,216,31.07
520313760,line,138.0,115-229 kV,3,,2,0.01
520313761,line,138.0,115-229 kV,3,,3,0.03
520313762,line,138.0,115-229 kV,3,,4,0.03
520313763,line,138.0,115-229 kV,3,,6,0.58
520357288,line,138.0,115-229 kV,3,CenterPoint Energy,36,3.85
520385175,line,138.0,115-229 kV,3,,3,0.06
520385176,line,138.0,115-229 kV,3,,2,0.08
520385177,line,138.0,115-229 kV,3,,2,0.08
520385178,line,138.0,115-229 kV,3,,3,0.02
520385179,line,138.0,115-229 kV,3,,3,0.03
520385180,line,138.0,115-229 kV,3,,4,0.03
520385181,line,138.0,115-229 kV,3,,6,0.09
520385183,line,138.0,115-229 kV,3,CenterPoint Energy,3,0.03
520385184,line,138.0,115-229 kV,3,American Electric Power,2,0.01
520385185,line,138.0,115-229 kV,3,American Electric Power,5,0.07
520385187,line,138.0,115-229 kV,3,,5,0.38
520385188,line,138.0,115-229 kV,3,,2,0.06
520385189,line,138.0,115-229 kV,3,,2,0.06
520385190,line,138.0,115-229 kV,3,,3,0.03
520385191,line,138.0,115-229 kV,3,,3,0.02
520385192,line,138.0,115-229 kV,3,American Electric Power,3,0.02
520385193,line,138.0,115-229 kV,3,American Electric Power,3,0.02
520385194,line,138.0,115-229 kV,3,CenterPoint Energy,10,0.16
520385195,line,138.0,115-229 kV,3,CenterPoint Energy,2,0.04
520385196,line,138.0,115-229 kV,3,CenterPoint Energy,2,0.04
520385197,line,138.0,115-229 kV,3,,2,0.01
520385198,line,138.0,115-229 kV,3,,4,0.04
520385200,line,138.0,115-229 kV,6,CenterPoint Energy,7,0.88
520385201,cable,0,<69 kV,3,,3,0.04
520385202,cable,0,<69 kV,3,,5,0.06
520385203,cable,0,<69 kV,3,,2,0.03
520385204,cable,0,<69 kV,3,,3,0.03
520385205,cable,0,<69 kV,3,,5,0.06
520385206,cable,0,<69 kV,3,,2,0.02
520385207,cable,0,<69 kV,3,,2,0.06
520385208,cable,0,<69 kV,3,,3,0.03
520385209,cable,0,<69 kV,3,,3,0.03
520385210,line,345.0,345-499 kV,3,,3,0.13
520385211,line,345.0,345-499 kV,3,,3,0.11
520385212,line,345.0,345-499 kV,3,,3,0.11
520385213,line,138.0,115-229 kV,3,,2,0.03
520385214,line,138.0,115-229 kV,3,,2,0.01
520385216,line,138.0,115-229 kV,3,,3,0.02
520385217,line,138.0,115-229 kV,3,,3,0.02
520385218,line,138.0,115-229 kV,3,,3,0.02
520385219,line,138.0,115-229 kV,3,,3,0.02
520385220,line,138.0,115-229 kV,3,,11,0.3
520385221,line,138.0,115-229 kV,3,,3,0.16
520385222,line,138.0,115-229 kV,3,,3,0.15
520385223,line,138.0,115-229 kV,3,,2,0.01
520385224,line,138.0,115-229 kV,3,,11,0.18
520385243,line,345.0,345-499 kV,3,,3,0.03
520385244,line,345.0,345-499 kV,3,,3,0.06
520385245,line,345.0,345-499 kV,3,,5,0.06
520385246,line,345.0,345-499 kV,3,,5,0.06
520385247,line,345.0,345-499 kV,3,,3,0.18
520385248,line,345.0,345-499 kV,3,,3,0.26
520385249,line,345.0,345-499 kV,6,,58,15.96
520385250,line,345.0,345-499 kV,3,,5,0.49
520385251,line,345.0,345-499 kV,3,,4,0.5
520385254,line,345.0,345-499 kV,3,,13,0.28
520385255,line,345.0,345-499 kV,3,,3,0.29
520385256,line,345.0,345-499 kV,6,,50,15.94
520395975,line,0,<69 kV,,,11,0.33
520395977,line,0,<69 kV,,,5,0.18
520652067,line,138.0,115-229 kV,3,,2,0.07
520652068,line,138.0,115-229 kV,6,CenterPoint Energy,16,4.3
520652069,line,138.0,115-229 kV,3,,2,0.02
520652071,line,138.0,115-229 kV,3,,2,0.02
520652072,line,138.0,115-229 kV,3,,5,0.04
520652073,line,138.0,115-229 kV,3,,5,0.04
520652075,line,138.0,115-229 kV,3,,2,0.01
520652076,line,138.0,115-229 kV,6,,2,0.18
520652077,line,138.0,115-229 kV,3,,6,0.56
520652078,line,138.0,115-229 kV,3,,83,14.42
520652081,line,138.0,115-229 kV,3,,3,0.03
520652082,line,138.0,115-229 kV,3,,2,0.02
520652083,line,69.0,69-114 kV,3,,3,0.05
520652084,line,69.0,69-114 kV,3,,2,0.03
520652086,line,69.0,69-114 kV,3,,4,0.02
520652087,line,69.0,69-114 kV,3,,14,0.11
520652088,line,69.0,69-114 kV,3,,2,0.01
520652089,line,69.0,69-114 kV,3,,3,0.01
520652090,line,69.0,69-114 kV,3,,110,12.89
520926033,line,0,<69 kV,,,6,0.17
520926070,line,0,<69 kV,,,10,0.56
520926093,line,0,<69 kV,,,15,0.59
520928814,line,0,<69 kV,,,4,0.1
520928815,line,0,<69 kV,,,12,0.59
520928816,line,0,<69 kV,,,5,0.15
521036191,minor_line,0,<69 kV,,,21,0.76
