GEOID,population,lat,lng
48039662600,3207,29.102693,-95.6429463
48039662700,2502,29.1401555,-95.7882384
48039662800,6512,29.0066474,-95.6769837
48039662900,4757,29.0598335,-95.6180413
48039663000,4083,29.0079891,-95.5383577
48039663100,7184,29.077443,-95.472529
48039663200,5049,29.0520353,-95.4481267
48039663300,2283,29.036776,-95.4426536
48039663400,8101,29.0216802,-95.4496518
48039663500,5611,29.0276124,-95.4267665
48039663600,5408,29.0506164,-95.4234435
48039663700,3941,29.0575389,-95.4124519
48039663800,6273,29.0326503,-95.4106438
48039663900,2013,29.0113331,-95.4023215
48039664000,3277,29.0555529,-95.3768564
48039664100,6083,29.0811226,-95.3269221
48039664200,2222,29.0074101,-95.3524882
48039664300,5059,28.9690189,-95.3578897
48039664400,5610,28.9114345,-95.3830523
48039664501,5225,28.921521,-95.4896582
48039990000,0,28.9122556,-95.292401
48041000103,1953,30.8806693,-96.2923645
48041000104,4532,30.7671065,-96.3635943
48041000105,3722,30.6853963,-96.280603
48041000106,3708,30.7344739,-96.216603
48041000107,4467,30.6891482,-96.3222766
48041000108,1330,30.7364891,-96.292966
48041000203,2863,30.6241712,-96.3832987
48041000204,3706,30.6351222,-96.3723619
48041000205,4486,30.6888135,-96.4815458
48041000206,2419,30.6239742,-96.4025647
48041000207,2788,30.6196121,-96.4372985
48041000301,3799,30.7135576,-96.3974056
48041000302,3964,30.7006161,-96.3757457
48041000401,3811,30.6845278,-96.3599256
48041000402,1475,30.6762872,-96.3457911
48041000501,4101,30.6828462,-96.3893286
48041000502,1307,30.6799294,-96.3770455
48041000603,4960,30.6676872,-96.3886621
48041000605,4982,30.6504111,-96.3855322
48041000606,1577,30.6612019,-96.3805088
48041000700,2912,30.668904,-96.3647891
48041000800,5017,30.6594966,-96.3558138
48041000900,2506,30.6470422,-96.3655046
48041001001,3849,30.6329742,-96.358862
48041001002,3576,30.6321514,-96.3507374
48041001101,3098,30.6435692,-96.3413841
48041001102,1618,30.6473593,-96.3361905
48041001301,2255,30.6382251,-96.3233783
48041001302,3450,30.6322259,-96.3136454
48041001303,4896,30.6245417,-96.3221629
48041001401,2944,30.6190374,-96.3488972
48041001604,4917,30.5957723,-96.3154431
48041001605,3425,30.5976885,-96.3256864
48041001606,2562,30.6058307,-96.316748
48041001607,1659,30.6138018,-96.3221148
48041001608,2653,30.6056283,-96.3300477
48041001702,2353,30.6062731,-96.2970026
48041001703,3422,30.6147055,-96.310871
48041001704,1917,30.6209549,-96.302884
48041001801,4684,30.589813,-96.2979925
48041001803,6021,30.5821958,-96.3118109
48041001804,1314,30.5778531,-96.2928669
48041001901,3248,30.6637323,-96.3399334
48041001902,2931,30.6508617,-96.3264624
48041002001,4897,30.606426,-96.2783087
48041002006,1520,30.5700726,-96.3021821
48041002009,5231,30.5660535,-96.2419397
48041002010,3718,30.5041644,-96.188799
48041002011,5898,30.4468509,-96.2270469
48041002014,4381,30.5561761,-96.3780551
48041002016,3581,30.6105207,-96.2389247
48041002017,6543,30.6014825,-96.3496837
48041002018,3352,30.5601201,-96.2949404
48041002019,3495,30.5712748,-96.2848672
48041002020,2673,30.531576,-96.3179161
48041002021,6914,30.5588312,-96.336279
48041002022,5720,30.6583966,-96.311627
48041002023,2448,30.5897361,-96.3425104
48041002024,3793,30.5917958,-96.3351979
48041002025,5470,30.5596186,-96.2750991
48041002026,5792,30.5449202,-96.2875989
48041002100,15243,30.6193207,-96.3381507
48041980000,3,30.5866097,-96.3665752
48043950300,4764,30.3725913,-103.6603653
48043950400,1552,30.3512613,-103.6826978
48043950500,3230,29.8089965,-103.2524579
48045950200,1435,34.5251725,-101.205893
48047950100,2236,27.0349936,-98.2152756
48047950200,4840,27.2235074,-98.1420175
48049950100,2127,31.9722689,-98.9991512
48049950201,1605,31.7610539,-99.1459797
48049950202,2331,31.8785504,-99.0920377
48049950300,2942,31.7413525,-98.8472639
48049950500,2858,31.6819285,-99.1410522
48049950600,2585,31.7301925,-98.9950858
48049950700,1293,31.7180699,-98.971418
48049950800,2456,31.705963,-98.9891558
48049950900,4693,31.691832,-98.9835839
48049951000,2472,31.7013575,-98.9628283
48049951100,4376,31.6713422,-98.9756835
48049951200,4652,31.7562158,-98.942522
48049951300,3705,31.5779312,-99.0358128
48051970100,1399,30.6293963,-96.6280153
48051970201,1769,30.4452608,-96.7015075
48051970202,2535,30.5550649,-96.8090192
48051970300,4178,30.5330133,-96.7009181
48051970400,3502,30.4627961,-96.4513889
48051970501,1904,30.3425117,-96.6331486
48051970502,2355,30.389915,-96.5696319
48053960101,4639,30.8987908,-98.0120487
48053960102,2316,30.686441,-98.0563248
48053960200,3381,30.9086276,-98.2587045
48053960301,2809,30.7365687,-98.2327138
48053960302,4356,30.7857545,-98.2191376
48053960401,3469,30.7819304,-98.3429701
48053960402,2974,30.6885142,-98.1879388
48053960501,4168,30.5835324,-98.3622582
48053960502,2020,30.5889615,-98.3948913
48053960600,4356,30.6408922,-98.3307688
48053960701,4007,30.5612174,-98.2493812
48053960702,3476,30.6091459,-98.2645354
48053960801,2793,30.528139,-98.3190429
48053960802,2508,30.4763405,-98.2159693
48053960803,1858,30.5678128,-98.1623104
48055960102,5225,29.8695362,-97.5752147
48055960103,7993,29.9774339,-97.6386879
48055960104,2135,29.9488212,-97.7198252
48055960200,5486,29.8610396,-97.6389469
48055960300,4732,29.8762427,-97.6990379
48055960400,4506,29.9017316,-97.6911742
48055960501,4201,29.8565721,-97.8453413
48055960502,2946,29.8244864,-97.7696649
48055960600,2874,29.7544369,-97.5288158
48055960701,2784,29.6970327,-97.6559093
48055960702,3001,29.6590017,-97.6258874
48057000100,5389,28.6422004,-96.6273024
48057000200,3864,28.6080043,-96.6185274
48057000300,1287,28.6146637,-96.4332813
48057000401,3469,28.5439503,-96.6070589
48057000402,2984,28.6211432,-96.7319923
48057000501,1655,28.4446441,-96.4917884
48057000502,1458,28.3538661,-96.6639944
48057990000,0,28.1914945,-96.6144036
48059030101,4966,32.4026008,-99.4865465
48059030102,4621,32.3011068,-99.5224739
48059030200,4121,32.3136928,-99.2834471
48061010101,3495,26.2582673,-97.566186
48061010102,1458,26.2752469,-97.4064708
48061010103,2230,26.211611,-97.5189922
48061010201,2176,26.2865299,-97.6765589
48061010204,4318,26.219557,-97.6794558
48061010205,3452,26.2392001,-97.7004164
48061010301,4834,26.2911654,-97.8105208
48061010303,4890,26.2161968,-97.8275013
48061010304,4817,26.1988607,-97.78427
48061010403,3111,26.2368179,-97.7458427
48061010404,3605,26.2173169,-97.7364441
48061010405,4893,26.1970586,-97.7449068
48061010406,2271,26.1990223,-97.7294894
48061010500,2707,26.2028311,-97.7132356
48061010602,1748,26.2082729,-97.6811015
48061010603,4691,26.2098957,-97.7033221
48061010604,4556,26.220841,-97.7026773
48061010700,3303,26.2003643,-97.689478
48061010801,4665,26.196914,-97.6767646
48061010802,3679,26.2018902,-97.6366036
48061010900,1540,26.192237,-97.6961566
48061011000,3240,26.1853724,-97.7085065
48061011100,2657,26.184894,-97.697224
48061011200,1757,26.1859833,-97.6857105
48061011301,1688,26.1816765,-97.6779688
48061011302,4381,26.1771173,-97.6610368
48061011401,3239,26.1453025,-97.5914106
48061011402,3168,26.1754501,-97.6196447
48061011500,5987,26.1326548,-97.6251267
48061011601,3418,26.1123702,-97.6233747
48061011602,3028,26.1291922,-97.6419124
48061011701,3887,26.1520621,-97.6561379
48061011702,3004,26.1354406,-97.6435312
48061011801,6220,26.1700536,-97.6834098
48061011802,3877,26.1602484,-97.6952159
48061011903,2810,26.0878356,-97.8251341
48061011904,2149,26.1529052,-97.829634
48061011905,1481,26.1565868,-97.8172
48061011906,2119,26.1714847,-97.8263218
48061011907,1535,26.1400161,-97.8428635
48061011908,2590,26.1514976,-97.804208
48061012002,5401,26.1144832,-97.7609706
48061012003,4122,26.174405,-97.7230042
48061012004,2236,26.1805771,-97.7622926
48061012103,943,26.1427059,-97.6699708
48061012104,4579,26.1173244,-97.6811059
48061012105,3378,26.0628004,-97.7315329
48061012106,2543,26.0689746,-97.6651259
48061012201,2979,26.1257621,-97.5481907
48061012202,3519,26.1514891,-97.4402421
48061012203,4431,26.1431884,-97.48835
48061012301,5159,26.158117,-97.3180348
48061012304,3899,26.0631407,-97.2184868
48061012305,3005,26.273207,-97.2763703
48061012402,5903,26.0764939,-97.4713986
48061012403,3129,26.068835,-97.5389275
48061012404,3384,26.0505431,-97.5007284
48061012506,4167,26.0356919,-97.5644671
48061012508,4357,25.9849449,-97.5868616
48061012509,3944,25.9631293,-97.5159474
48061012510,5249,26.0422769,-97.6416758
48061012511,5274,26.051445,-97.6129114
48061012512,3025,25.9398137,-97.5401349
48061012513,4515,25.966999,-97.5586455
48061012514,4712,25.9611959,-97.5352041
48061012515,2528,25.9760344,-97.528699
48061012516,3371,25.946926,-97.5380475
48061012517,5822,25.9596063,-97.5261969
48061012607,2748,25.9479994,-97.4340713
48061012608,5785,25.9523018,-97.4575939
48061012613,5353,25.9632271,-97.4956377
48061012614,3109,25.9680866,-97.4782713
48061012615,3795,25.9747057,-97.4803027
48061012616,3632,25.9766062,-97.49555
48061012617,2625,25.9684968,-97.5077783
48061012700,5382,25.9786218,-97.2580863
48061012800,4990,25.9160013,-97.5284995
48061012900,4609,25.9393401,-97.5152496
48061013002,4215,25.9418805,-97.4924185
48061013003,2375,25.9378902,-97.5051859
48061013004,2827,25.9278805,-97.5003344
48061013102,4296,25.935045,-97.458771
48061013104,3586,25.9394545,-97.48137
48061013106,4686,25.9243269,-97.4743158
48061013203,2395,25.9336986,-97.4379312
48061013204,2174,25.9225017,-97.4346845
48061013205,3749,25.9227698,-97.4420535
48061013206,2766,25.9251622,-97.4250907
48061013207,3814,25.9303697,-97.4125456
48061013303,4000,25.9246651,-97.4546155
48061013305,4808,25.8998341,-97.4404064
48061013306,2511,25.8952401,-97.4529758
48061013307,2031,25.8849357,-97.4634499
48061013308,3359,25.8854884,-97.4459536
48061013309,2762,25.8827256,-97.4414764
48061013401,2360,25.916708,-97.4824006
48061013402,1928,25.9109833,-97.4788021
48061013500,1815,25.917627,-97.5008165
48061013600,3055,25.9202729,-97.5162212
48061013700,3150,25.9113551,-97.509732
48061013801,2263,25.9085545,-97.4932718
48061013802,3259,25.9006715,-97.485765
48061013901,2434,25.910311,-97.466493
48061013902,4371,25.9025708,-97.4750458
48061013903,3427,25.9010361,-97.4629074
48061014001,2126,25.8982745,-97.5068534
48061014002,2193,25.9060554,-97.5053926
48061014101,4119,25.8860635,-97.4185832
48061014102,3724,25.8981745,-97.3959687
48061014103,3211,25.8757179,-97.3915228
48061014201,1325,26.0782859,-97.2369493
48061014202,2383,26.0321232,-97.359276
48061014300,4405,25.9101172,-97.4489589
48061014401,7195,26.0113324,-97.5079097
48061014402,6606,26.000101,-97.499863
48061014403,3331,25.9660168,-97.4382824
48061014404,4068,25.9855425,-97.4663251
48061014501,4889,25.9595728,-97.4848315
48061014502,4736,25.9582101,-97.4754147
48061980001,0,26.2275895,-97.654544
48061980100,14,25.9070828,-97.423475
48061990000,0,26.1900634,-97.1472867
48063950101,3611,32.9470986,-94.9200766
48063950102,4093,32.9989026,-95.0538647
48063950200,4760,32.9951277,-94.9569383
48065950100,2223,35.4005703,-101.1944209
48065950200,3584,35.4058127,-101.4606596
48067950101,3799,33.1652425,-94.0941356
48067950102,2434,33.1965338,-94.2157815
48067950200,2496,33.1860342,-94.4665979
48067950300,1632,33.1613412,-94.1537392
48067950400,5175,33.1162633,-94.1706387
48067950500,2665,32.981902,-94.1422009
48067950601,1827,32.939319,-94.2768119
48067950602,3334,33.01934,-94.4077545
48067950700,5092,32.9855339,-94.5751018
48069950100,1088,34.6477171,-102.2609299
48069950200,4407,34.5374002,-102.3113137
48069950300,1876,34.4210182,-102.2562049
48071710100,10655,29.8734965,-94.8682981
48071710201,10707,29.7908759,-94.8804313
48071710202,12163,29.7607678,-94.843449
48071710300,3057,29.8293089,-94.6200367
48071710401,6247,29.7692799,-94.4277679
48071710500,3742,29.6525309,-94.5779034
48071710600,0,29.6265459,-94.9440187
48071990000,0,29.5306499,-94.362333
48073950100,4213,32.0138829,-95.0659998
48073950201,2820,32.0822087,-95.2245785
48073950202,4195,32.110362,-95.3481039
48073950301,3204,31.9662703,-95.199403
48073950302,4133,31.9729776,-95.3738827
48073950400,1502,31.9809472,-95.259413
48073950500,3545,31.9897945,-95.2921199
48073950600,6036,31.9568655,-95.2335132
48073950700,3888,31.9425619,-95.2769119
48073950801,3929,31.7738902,-95.151356
48073950802,3798,31.8499228,-95.2713821
48073950900,4220,31.8041275,-95.0905697
48073951000,3173,31.5973127,-95.0840369
48073951100,1756,31.493614,-95.0032892
48075950100,2017,34.5246235,-100.2081658
48075950200,4647,34.4111893,-100.2078504
48077030200,3208,33.8275374,-98.1839936
48077030301,4317,33.9618271,-98.2192715
48077030302,2693,33.6448014,-98.1916271
48079950100,2547,33.6084401,-102.830449
48081950100,1570,31.9177569,-100.3602357
48081950200,1715,31.8771104,-100.6352305
48083950300,4063,31.8284934,-99.393105
48083950600,1285,31.9558857,-99.4506778
48083950700,2336,31.6497778,-99.4663176
48085030101,3595,33.2679616,-96.4367903
48085030102,4282,33.3217146,-96.3785072
48085030201,6175,33.2618762,-96.5350497
48085030202,6345,33.3405713,-96.643292
48085030204,7554,33.3707197,-96.5746853
48085030205,4869,33.3311563,-96.5721906
48085030206,4565,33.2964198,-96.5796303
48085030207,14195,33.3555,-96.5163128
48085030301,9945,33.2412217,-96.7119342
48085030302,5812,33.2410157,-96.7553993
48085030303,10198,33.2376601,-96.7791075
48085030304,7973,33.2413324,-96.8123883
48085030306,11608,33.3368843,-96.8056478
48085030307,12663,33.3122569,-96.7225966
48085030403,5616,33.1641934,-96.8134852
48085030404,5535,33.1452546,-96.7952156
48085030405,4546,33.1310122,-96.7970183
48085030406,5622,33.1317872,-96.8090672
48085030407,3868,33.1275503,-96.8340617
48085030409,3619,33.1421288,-96.815522
48085030410,4349,33.1551698,-96.8283778
48085030504,4417,33.1002754,-96.8340073
48085030505,5903,33.1110792,-96.8126612
48085030506,4543,33.1098901,-96.7997965
48085030507,1810,33.1138495,-96.7760424
48085030509,2507,33.1223681,-96.7920571
48085030510,3107,33.1341636,-96.7771601
48085030511,14451,33.1388358,-96.7580551
48085030512,4566,33.1291228,-96.7431833
48085030515,6444,33.1667446,-96.6892086
48085030516,7412,33.1614934,-96.7068845
48085030517,9512,33.1629132,-96.7235583
48085030518,9638,33.1573743,-96.7656563
48085030519,8888,33.2011785,-96.8097093
48085030520,6791,33.1821312,-96.7938174
48085030521,5252,33.1815199,-96.7760676
48085030524,8990,33.2110611,-96.7497408
48085030525,5966,33.1929041,-96.7227269
48085030529,3710,33.1812807,-96.7254664
48085030531,6856,33.1850242,-96.7056186
48085030532,3015,33.1192511,-96.7731573
48085030533,3355,33.125957,-96.7771832
48085030534,3173,33.183494,-96.6911306
48085030535,2786,33.1942248,-96.6879887
48085030536,7209,33.1817847,-96.7590514
48085030537,7579,33.1963267,-96.7591378
48085030538,5584,33.1816167,-96.7415229
48085030539,5448,33.1963656,-96.7417098
48085030540,4154,33.1554646,-96.7008258
48085030541,4468,33.1534535,-96.6890244
48085030542,8325,33.1450035,-96.72211
48085030543,3672,33.1448515,-96.6986506
48085030544,5510,33.1783692,-96.6684598
48085030545,3034,33.1878995,-96.6769805
48085030546,5611,33.2102467,-96.7217991
48085030547,5715,33.2112423,-96.7068656
48085030548,4794,33.2082847,-96.6858571
48085030549,2612,33.168712,-96.6776303
48085030550,4218,33.1550535,-96.6676721
48085030604,3353,33.2443529,-96.6431785
48085030605,6758,33.2263794,-96.6628814
48085030606,5597,33.1639465,-96.6525303
48085030607,5200,33.1814779,-96.6533418
48085030608,2508,33.1934254,-96.6468161
48085030609,6776,33.2066656,-96.6559806
48085030701,3363,33.2263903,-96.6166393
48085030702,4874,33.2036183,-96.6248926
48085030801,4521,33.1753702,-96.6329136
48085030802,6099,33.1882683,-96.6255761
48085030901,2335,33.2150927,-96.6037314
48085030902,6,33.175218,-96.5897141
48085030903,7763,33.1652822,-96.6082418
48085031003,12022,33.2043208,-96.5312381
48085031005,3126,33.2072084,-96.4823296
48085031006,3460,33.1364911,-96.4726436
48085031007,6291,33.1582612,-96.5386462
48085031008,3229,33.0823489,-96.5015803
48085031101,5837,33.1855456,-96.3848382
48085031102,6507,33.1096084,-96.3850512
48085031201,7895,33.0458186,-96.3785971
48085031202,7224,33.001936,-96.399588
48085031308,6999,33.0358166,-96.5200521
48085031314,6001,33.0656688,-96.5534843
48085031318,5832,33.0202512,-96.5556162
48085031319,4707,33.0097934,-96.5595631
48085031320,6153,33.0131272,-96.5235916
48085031321,7121,33.0007278,-96.4996863
48085031322,8733,32.9923789,-96.5558361
48085031323,5369,32.995359,-96.530378
48085031324,4567,33.0406683,-96.6524746
48085031325,2188,33.0234739,-96.6443761
48085031326,6305,33.0600888,-96.6107262
48085031327,4347,33.0288803,-96.6286553
48085031328,3830,33.0262356,-96.6180126
48085031329,6772,33.0274142,-96.6016822
48085031330,5905,33.0437098,-96.5822188
48085031331,4990,33.0245645,-96.5911495
48085031332,5218,33.0237796,-96.5738753
48085031333,3826,33.0067865,-96.6227226
48085031334,2877,32.9932673,-96.6222653
48085031335,6108,32.9969523,-96.6048824
48085031336,5486,32.9991835,-96.586412
48085031408,3495,33.0898539,-96.6086003
48085031411,6037,33.0681947,-96.6360199
48085031412,6555,33.1425132,-96.626689
48085031413,6839,33.1212322,-96.6391954
48085031414,6149,33.1211936,-96.627552
48085031415,4945,33.1084078,-96.7014858
48085031416,10717,33.1176768,-96.7172915
48085031417,6840,33.1261643,-96.6913512
48085031418,7110,33.1374526,-96.668273
48085031419,4929,33.1092426,-96.5883365
48085031420,3446,33.1379218,-96.5507472
48085031421,4573,33.0598896,-96.6648975
