plant_code,lat,lon,state,grid_voltage_kv,grid_voltage_2_kv,grid_voltage_3_kv,nerc_region,balancing_authority
54890,43.27975,-83.865066,MI,249.0,,,RFC,MISO
54894,35.4189,-80.0917,NC,100.0,,,SERC,YAD
54895,35.3944,-80.0753,NC,100.0,,,SERC,YAD
54896,35.6008,-80.2339,NC,100.0,,,SERC,YAD
54897,35.4856,-80.1758,NC,100.0,,,SERC,YAD
54898,35.4475,-83.863889,NC,161.0,,,SERC,TVA
54899,35.4478,-83.9383,NC,161.0,,,SERC,TVA
54900,35.4923,-83.9806,TN,161.0,,,SERC,TVA
54901,35.5453,-84.0503,TN,161.0,,,SERC,TVA
54903,41.890968,-83.99286,MI,46.0,,,RFC,MISO
54906,33.757513,-84.386871,GA,4.16,,,SERC,SOCO
54907,42.360986,-71.093876,MA,13.8,,,NPCC,ISNE
54908,46.6144,-97.5765,ND,12.0,,,MRO,MISO
54909,35.1061,-118.3114,CA,66.0,,,WECC,CISO
54910,43.17642,-83.847974,MI,8.32,,,RFC,MISO
54912,38.0169,-122.1117,CA,115.0,,,WECC,CISO
54913,40.735833,-74.173055,NJ,26.4,,,RFC,PJM
54914,40.699357,-73.976392,NY,138.0,,,NPCC,NYIS
54915,43.9375,-86.425,MI,138.0,,,RFC,MISO
54918,32.388271,-90.908344,MS,13.8,,,SERC,MISO
54925,39.744983,-86.494658,IN,12.47,,,RFC,MISO
54926,41.4936,-86.1658,IN,12.47,,,RFC,MISO
54927,29.252062,-89.9721,LA,9.0,,,SERC,MISO
54929,41.9167,-91.6542,IA,0.48,,,MRO,MISO
54930,40.58415,-91.42453,IA,12.47,,,MRO,MISO
54931,35.074,-118.3153,CA,66.6,,,WECC,CISO
54933,42.3156,-89.0356,IL,13.0,,,RFC,PJM
54936,32.583571,-116.930907,CA,12.0,,,WECC,CISO
54937,42.293927,-71.308111,MA,15.0,,,NPCC,ISNE
54939,44.7806,-93.3094,MN,13.8,,,MRO,MISO
54945,41.750521,-72.652982,CT,115.0,,,NPCC,ISNE
54950,44.048333,-123.073889,OR,12.47,,,WECC,BPAT
54951,36.7056,-121.7714,CA,21.0,,,WECC,CISO
54953,43.2958,-73.5956,NY,34.5,,,NPCC,NYIS
54956,41.6514,-86.9036,IN,12.47,,,RFC,MISO
54962,32.607778,-95.206388,TX,115.0,,,TRE,
54965,42.8183,-82.4856,MI,4.8,,,RFC,MISO
54967,42.0264,-91.7042,IA,0.48,,,MRO,MISO
54968,42.83815,-93.60325,IA,12.47,,,MRO,MISO
54969,41.845306,-89.481286,IL,34.5,,,RFC,PJM
54974,41.515211,-84.293549,OH,69.0,,,RFC,PJM
54975,32.164818,-106.451281,NM,13.8,,,WECC,EPE
54979,32.2075,-101.388333,TX,66.0,,,TRE,ERCO
54980,40.024937,-74.250137,NJ,34.0,,,RFC,PJM
54981,42.205236,-72.592862,MA,13.8,,,NPCC,ISNE
54984,36.191241,-80.183458,NC,12.4,,,SERC,DUK
54985,31.262356,-85.402737,AL,13.2,,,SERC,SOCO
54989,42.764456,-82.747087,MI,120.0,,,RFC,MISO
54995,41.6844,-87.4214,IN,138.0,,,RFC,MISO
54996,33.157,-115.6386,CA,92.0,,,WECC,IID
54998,36.8083,-76.3036,VA,115.0,,,SERC,PJM
55002,34.9944,-78.1583,NC,0.48,,,SERC,CPLE
55004,41.5839,-87.6047,IL,760.0,,,RFC,PJM
55005,41.6225,-87.5978,IL,760.0,,,RFC,PJM
55006,42.73227,-71.522418,NH,4.4,,,NPCC,ISNE
55009,40.846806,-121.956446,CA,12.0,,,WECC,CISO
55010,44.7956,-92.9119,MN,115.0,,,MRO,MISO
55011,42.855463,-88.72992,WI,138.0,,,RFC,MISO
55014,41.73379,-88.084908,IL,12.0,,,RFC,PJM
55015,29.0728,-95.745,TX,138.0,,,TRE,ERCO
55026,41.8312,-71.1239,MA,115.0,,,NPCC,ISNE
55027,41.0772,-95.87,NE,13.8,,,MRO,SWPP
55029,44.44861,-88.07204,WI,138.0,,,MRO,MISO
55031,44.506315,-70.242312,ME,115.0,,,NPCC,ISNE
55033,41.2033,-95.9292,NE,13.8,,,MRO,SWPP
55035,41.4928,-90.6275,IA,13.0,,,MRO,MISO
55036,35.949209,-83.926065,TN,13.2,,,SERC,TVA
55037,36.211389,-86.694444,TN,480.0,,,SERC,TVA
55039,35.026,-106.644,NM,115.0,,,WECC,PNM
55040,32.4856,-83.6039,GA,230.0,,,SERC,SOCO
55041,42.0476,-72.6478,MA,115.0,,,NPCC,ISNE
55042,41.1692,-73.1844,CT,115.0,,,NPCC,ISNE
55043,35.0727,-81.613,SC,100.0,,,SERC,DUK
55044,31.4894,-87.8989,AL,115.0,,,SERC,SOCO
55046,42.040141,-71.213784,MA,12.0,,,NPCC,ISNE
55047,29.72475,-95.176479,TX,138.0,,,TRE,ERCO
55048,41.6422,-71.1706,RI,115.0,,,NPCC,ISNE
55049,40.4731,-122.3206,CA,115.0,,,WECC,CISO
55051,30.2586,-91.185,LA,34.5,,,SERC,MISO
55052,32.05,-100.6917,TX,0.48,,,TRE,ERCO
55053,33.195763,-97.802547,TX,12.5,,,TRE,ERCO
55054,40.9314,-88.6548,IL,35.0,,,RFC,PJM
55061,33.3516,-84.9996,GA,500.0,,,SERC,SOCO
55062,30.5924,-95.9178,TX,356.0,352.0,,SERC,ERCO
55063,34.3356,-89.9275,MS,230.0,,,SERC,TVA
55064,35.6957,-101.36,TX,115.0,,,MRO,SWPP
55065,32.9728,-102.7417,TX,230.0,115.0,,MRO,SWPP
55066,41.6789,-87.42,IN,138.0,,,RFC,MISO
55067,41.852709,-87.61851,IL,13.0,,,RFC,PJM
55068,44.8242,-68.7094,ME,115.0,,,NPCC,ISNE
55074,42.060172,-80.020765,PA,35.0,,,RFC,PJM
55075,34.2181,-91.9025,AR,115.0,,,SERC,MISO
55076,33.3761,-89.2183,MS,161.0,,,SERC,TVA
55077,35.788889,-114.994167,NV,230.0,230.0,,WECC,CISO
55079,42.112291,-72.015113,MA,115.0,,,NPCC,ISNE
55081,35.5438,-89.198,TN,500.0,,,SERC,TVA
55084,38.0569,-122.2161,CA,232.0,,,WECC,CISO
55086,27.88929,-97.258417,TX,138.0,,,TRE,ERCO
55087,42.8206,-85.9975,MI,345.0,,,RFC,MISO
55088,42.3026,-83.154,MI,230.0,120.0,,RFC,MISO
55089,29.9888,-90.4599,LA,230.0,,,SERC,MISO
55090,47.331006,-116.890352,ID,13.8,,,WECC,AVA
55091,32.4302,-97.0537,TX,345.0,,,TRE,ERCO
55093,41.923068,-71.086412,MA,13.8,,,NPCC,ISNE
55094,32.844845,-117.162747,CA,12.5,,,WECC,CISO
55096,41.6317,-87.1728,IN,138.0,,,RFC,MISO
55097,33.6308,-95.59,TX,345.0,,,TRE,ERCO
55098,26.208,-98.3992,TX,138.0,,,TRE,ERCO
55100,44.5303,-70.5219,ME,115.0,,,NPCC,ISNE
55101,42.281345,-85.494956,MI,138.0,,,RFC,MISO
55102,45.030397,-84.730795,MI,138.0,,,RFC,MISO
55103,42.173889,-121.810556,OR,550.0,,,WECC,AVRN
55107,41.8017,-71.5186,RI,115.0,,,NPCC,ISNE
55109,42.0931,-88.2397,IL,138.0,,,RFC,PJM
55110,39.4522,-84.4647,OH,345.0,,,RFC,PJM
55111,39.922328,-87.446358,IN,345.0,,,RFC,MISO
55112,39.053139,-121.695873,CA,230.0,,,WECC,WALC
55116,36.3297,-79.8297,NC,230.0,,,SERC,DUK
55117,30.221,-93.2826,LA,230.0,,,SERC,MISO
55122,29.954321,-93.883592,TX,230.0,,,SERC,MISO
55123,26.3403,-98.19,TX,138.0,,,TRE,ERCO
55124,35.054029,-114.133272,AZ,230.0,,,WECC,GRIF
55125,45.936157,-118.65999,OR,69.9,,,WECC,BPAT
55126,41.224355,-73.099728,CT,115.0,,,NPCC,ISNE
55127,40.217143,-103.68504,CO,230.0,,,WECC,PSCO
55128,33.8148,-83.6954,GA,230.0,,,SERC,SOCO
55129,32.9042,-111.7889,AZ,230.0,,,WECC,SRP
55131,41.4797,-88.2581,IL,354.0,,,RFC,PJM
55132,32.017826,-94.619743,TX,345.0,,,TRE,ERCO
55133,44.8196,-93.1156,MN,13.8,,,MRO,MISO
55135,44.1936,-88.5064,WI,138.0,,,RFC,MISO
55137,29.593056,-97.973215,TX,345.0,,,TRE,ERCO
55138,32.54098,-85.038879,AL,230.0,,,SERC,SOCO
55139,32.33422,-97.731686,TX,345.0,,,TRE,ERCO
55141,33.358472,-84.991391,GA,500.0,,,SERC,SOCO
55144,29.7806,-97.9894,TX,345.0,,,TRE,ERCO
55146,35.9833,-95.9346,OK,345.0,,,MRO,SWPP
55148,39.0708,-87.0128,IN,138.0,,,RFC,MISO
55149,41.872043,-71.895799,CT,345.0,,,NPCC,ISNE
55151,35.2956,-119.5919,CA,230.0,,,WECC,CISO
55152,33.7708,-84.3861,GA,19.8,,,SERC,SOCO
55153,29.6244,-98.1419,TX,345.0,,,TRE,ERCO
55154,30.1478,-97.2714,TX,345.0,,,TRE,ERCO
55155,42.704391,-73.850866,NY,34.5,,,NPCC,NYIS
55156,38.638333,-77.414722,VA,12.4,,,SERC,PJM
55160,36.388,-119.394,CA,12.5,,,WECC,CISO
55161,34.2925,-118.389444,CA,16.0,,,WECC,CISO
55164,38.3902,-85.4133,KY,345.0,,,SERC,LGEE
55165,30.1608,-93.345,LA,230.0,,,SERC,MISO
55166,35.0786,-81.575,SC,230.0,,,SERC,DUK
55168,30.1458,-97.55,TX,345.0,,,TRE,ERCO
55170,42.9042,-71.4261,NH,230.0,115.0,,NPCC,ISNE
55172,31.8594,-97.3586,TX,345.0,138.0,,TRE,ERCO
55173,30.428611,-92.413056,LA,230.0,,,SERC,MISO
55176,32.4481,-94.6903,TX,138.0,,,MRO,SWPP
55177,34.8678,-114.5317,AZ,230.0,,,WECC,WALC
55178,38.7931,-94.3006,MO,161.0,,,MRO,SWPP
55179,47.7858,-116.9203,ID,230.0,,,WECC,AVA
55182,35.2097,-119.585,CA,232.0,,,WECC,CISO
55183,41.774444,-89.607222,IL,345.0,,,RFC,PJM
55184,35.953293,-120.859952,CA,12.47,,,WECC,CISO
55185,35.4292,-119.6864,CA,115.0,,,WECC,CISO
55187,29.836952,-95.121744,TX,345.0,138.0,,TRE,ERCO
55188,41.712216,-90.279679,IL,345.0,,,RFC,PJM
55192,28.1289,-81.0978,FL,237.0,,,SERC,FPC
55193,40.4219,-75.9356,PA,237.0,,,RFC,PJM
55196,40.546667,-79.768333,PA,138.0,,,RFC,PJM
55197,33.6464,-88.2717,MS,500.0,,,SERC,TVA
55198,38.191661,-82.604586,KY,345.0,,,RFC,PJM
55199,41.4388,-88.1236,IL,345.0,,,RFC,PJM
55200,39.6692,-105.0018,CO,115.0,,,WECC,PSCO
55201,40.4705,-88.3987,IL,138.0,,,SERC,MISO
55202,38.1114,-89.3467,IL,230.0,,,SERC,MISO
55204,38.7619,-89.0128,IL,138.0,,,SERC,MISO
55206,27.8139,-97.4283,TX,138.0,,,TRE,ERCO
55207,40.0205,-105.2009,CO,115.0,,,WECC,PSCO
55208,44.2917,-96.375,MN,34.5,,,MRO,MISO
55210,32.114185,-106.846483,NM,345.0,,,WECC,PNM
55211,42.110577,-71.453468,MA,345.0,,,NPCC,ISNE
55212,42.059876,-71.515811,MA,345.0,,,NPCC,ISNE
55215,31.8403,-102.3264,TX,345.0,,,TRE,ERCO
55216,41.411944,-88.332778,IL,141.0,,,RFC,PJM
55217,38.030071,-121.873004,CA,115.0,,,WECC,CISO
55218,32.378969,-90.219906,MS,236.0,,,SERC,MISO
55220,33.0147,-89.6753,MS,500.0,,,SERC,MISO
55221,34.5923,-92.2166,AR,500.0,,,SERC,MISO
55222,41.393315,-87.943612,IL,354.0,,,RFC,PJM
55223,32.32,-96.675,TX,138.0,,,TRE,ERCO
55224,38.6716,-87.2931,IN,345.0,,,RFC,MISO
55225,36.0119,-95.6967,OK,345.0,,,MRO,SWPP
55226,31.8907,-96.1131,TX,345.0,,,TRE,ERCO
55228,40.075783,-84.615136,OH,69.0,,,RFC,PJM
55229,40.6206,-85.3057,IN,345.0,,,RFC,MISO
55230,33.101,-97.9574,TX,345.0,138.0,,TRE,ERCO
55231,39.8614,-75.3358,PA,238.0,,,RFC,PJM
55232,37.0286,-88.3958,KY,161.0,,,SERC,TVA
55233,41.2908,-79.8061,PA,345.0,,,RFC,PJM
55234,39.3092,-91.5369,MO,345.0,,,SERC,MISO
55236,41.8287,-89.4054,IL,345.0,,,RFC,PJM
55237,39.2794,-88.4772,IL,138.0,,,SERC,MISO
55238,42.238558,-89.101202,IL,138.0,,,RFC,PJM
55239,40.448674,-74.348879,NJ,230.0,,,RFC,PJM
55241,30.7478,-88.0575,AL,115.0,,,SERC,SOCO
55242,30.5664,-87.115,FL,230.0,,,SERC,FPL
55243,40.787,-73.9048,NY,138.0,,,NPCC,NYIS
55244,33.837699,-83.699577,GA,230.0,,,SERC,SOCO
55247,39.7139,-83.1778,OH,345.0,,,RFC,PJM
55250,41.440893,-87.753189,IL,138.0,,,RFC,PJM
55251,36.2454,-88.612,TN,500.0,,,SERC,TVA
55253,41.429444,-87.6187,IL,354.0,,,RFC,PJM
55259,41.6739,-87.4775,IN,138.0,,,RFC,MISO
55262,41.397369,-83.641236,OH,69.0,,,RFC,PJM
55263,40.7167,-82.789,OH,69.0,,,RFC,PJM
55264,41.4079,-84.1095,OH,69.0,,,RFC,PJM
55265,44.129369,-96.116971,MN,230.0,,,MRO,MISO
55267,32.9111,-84.3064,GA,230.0,,,SERC,SOCO
55269,34.9939,-90.0378,MS,500.0,,,SERC,TVA
55270,42.2488,-84.3767,MI,138.0,,,RFC,MISO
55271,32.6514,-86.7386,AL,500.0,,,SERC,SOCO
55274,34.086,-84.245,GA,12.47,,,SERC,SOCO
55276,38.3681,-82.5339,WV,138.0,,,RFC,PJM
55278,42.8475,-108.3136,WY,24.9,,,WECC,WACM
55279,41.8151,-88.2265,IL,138.0,345.0,,RFC,PJM
55281,41.7181,-87.5449,IL,138.0,,,RFC,PJM
55282,33.3417,-112.8897,AZ,530.0,,,WECC,DEAA
55283,38.6281,-104.7069,CO,230.0,,,WECC,WACM
55284,38.3441,-82.5938,WV,138.0,,,RFC,PJM
55285,36.6644,-82.1044,VA,138.0,,,RFC,PJM
55286,28.3661,-80.7947,FL,230.0,,,SERC,FPL
55287,42.8417,-95.405,IA,69.0,,,MRO,MISO
55288,45.6072,-68.5453,ME,46.0,,,NPCC,ISNE
55292,34.6292,-87.0214,AL,161.0,,,SERC,TVA
55293,34.6397,-87.0639,AL,161.0,,,SERC,TVA
55294,43.6575,-70.375,ME,118.0,,,NPCC,ISNE
55295,33.6157,-114.6865,CA,230.0,,,WECC,CISO
55296,41.6835,-87.5563,IL,138.0,,,RFC,PJM
55297,42.32238,-86.29368,MI,345.0,,,RFC,PJM
55298,40.1475,-74.7411,PA,230.0,,,RFC,PJM
55299,29.7189,-95.2319,TX,345.0,138.0,,TRE,ERCO
55304,31.3869,-84.08,GA,230.0,,,SERC,SOCO
55306,32.975,-112.6944,AZ,500.0,230.0,,WECC,SRP
55308,37.048333,-88.353889,KY,13.2,,,SERC,TVA
55309,29.866497,-93.96515,TX,230.0,,,SERC,MISO
55311,29.002,-95.394,TX,138.0,,,TRE,ERCO
55313,27.882778,-97.242778,TX,138.0,,,TRE,ERCO
55315,42.041667,-91.675,IA,0.48,,,MRO,MISO
55317,42.2422,-70.9661,MA,115.0,,,NPCC,ISNE
55318,28.493176,-80.780246,FL,115.0,,,SERC,FMPP
55319,33.9625,-83.3981,GA,0.48,,,SERC,SOCO
55320,33.0583,-97.9103,TX,350.0,,,TRE,ERCO
55322,36.383719,-114.921779,NV,500.0,,,WECC,NEVP
55327,29.7731,-94.9019,TX,345.0,,,TRE,ERCO
55328,45.794046,-119.313323,OR,500.0,,,WECC,GRID
55332,33.092239,-82.979992,GA,230.0,,,SERC,SOCO
55333,38.0169,-121.8439,CA,230.0,,,WECC,CISO
55334,39.223144,-88.758406,IL,345.0,,,SERC,MISO
55337,40.3509,-76.3658,PA,230.0,,,RFC,PJM
55339,33.916667,-116.55,CA,34.0,,,WECC,CISO
55340,35.8619,-90.0253,AR,500.0,,,SERC,AECI
55342,43.985833,-96.078611,MN,34.5,,,MRO,MISO
55343,32.299349,-107.7834,NM,345.0,,,WECC,PNM
55345,32.581481,-116.914969,CA,230.0,,,WECC,CISO
55347,40.638021,-79.351725,PA,526.0,,,RFC,PJM
55348,41.47724,-83.45983,OH,345.0,,,RFC,PJM
55349,39.3325,-81.3642,WV,138.0,,,RFC,PJM
55350,40.0928,-82.0276,OH,138.0,,,RFC,PJM
55353,44.39956,-96.428367,MN,34.5,,,MRO,MISO
55354,44.421711,-96.434694,MN,34.5,,,MRO,MISO
55357,29.4731,-95.6244,TX,345.0,,,TRE,MISO
55358,30.2588,-93.7353,TX,500.0,,,SERC,MISO
55364,39.3931,-87.5108,IN,345.0,,,RFC,MISO
55365,29.7028,-95.0718,TX,138.0,,,TRE,ERCO
55368,42.678819,-78.243792,NY,34.5,,,NPCC,NYIS
55369,20.0939,-155.4711,HI,69.0,,,,
55370,39.851389,-79.070556,PA,25.0,,,RFC,PJM
55372,33.47596,-113.113434,AZ,525.0,,,WECC,HGMA
55375,40.7825,-73.8964,NY,138.0,,,NPCC,NYIS
55377,39.7475,-79.838888,PA,138.0,,,RFC,PJM
55380,33.296146,-92.589364,AR,500.0,,,SERC,MISO
55381,37.9892,-75.54,VA,138.0,,,RFC,PJM
55382,34.7094,-84.9175,GA,230.0,,,SERC,SOCO
55386,33.8697,-81.0178,SC,230.0,115.0,,SERC,SCEG
55390,32.9192,-96.9894,TX,25.0,,,TRE,ERCO
55391,42.9767,-89.0492,WI,138.0,,,MRO,MISO
55392,42.4776,-87.895,IL,345.0,,,RFC,PJM
55393,37.2207,-121.7457,CA,230.0,,,WECC,CISO
55395,34.183,-90.5621,MS,230.0,,,SERC,MISO
55396,33.9014,-116.7167,CA,230.0,,,WECC,CISO
55397,39.58,-81.6564,OH,345.0,,,RFC,PJM
55400,35.280318,-119.470707,CA,230.0,,,WECC,CISO
55401,39.0839,-82.3328,OH,765.0,,,RFC,PJM
55402,43.1864,-84.8429,MI,345.0,,,RFC,MISO
55404,30.2294,-91.065,LA,230.0,,,SERC,MISO
55405,42.2728,-73.8492,NY,345.0,,,NPCC,NYIS
55406,32.277252,-81.284411,GA,230.0,,,SERC,SOCO
55409,33.5883,-85.9731,AL,230.0,115.0,,SERC,SOCO
55411,33.000669,-85.903278,AL,230.0,,,SERC,SOCO
55412,28.0525,-81.8083,FL,240.0,,,SERC,TEC
55414,28.3665,-82.558611,FL,230.0,,,SERC,FPC
55415,27.523607,-81.923951,FL,230.0,,,SERC,FPC
55417,38.6996,-88.5392,IL,345.0,,,SERC,MISO
55418,34.29759,-92.868344,AR,500.0,,,SERC,MISO
55419,30.3217,-91.2347,LA,230.0,,,SERC,MISO
55429,37.8948,-86.6854,KY,12.48,,,SERC,MISO
55433,30.2825,-92.5997,LA,138.0,,,SERC,MISO
55438,42.000061,-88.244572,IL,138.0,,,RFC,PJM
55439,37.8667,-78.3813,VA,525.0,,,SERC,PJM
55440,32.6497,-86.74,AL,500.0,,,SERC,SOCO
55447,39.0192,-92.2629,MO,69.0,,,SERC,MISO
55451,34.835,-89.2026,MS,350.0,,,SERC,TVA
55453,38.5569,-104.6875,CO,230.0,,,WECC,PSCO
55455,33.334562,-112.840641,AZ,500.0,,,WECC,SRP
55457,35.29774,-97.58985,OK,138.0,,,MRO,SWPP
55460,41.862114,-86.221394,MI,345.0,,,RFC,PJM
55463,35.6856,-97.2264,OK,345.0,,,MRO,SWPP
55464,29.713414,-95.134508,TX,345.0,,,TRE,ERCO
55467,32.7061,-92.0683,LA,500.0,,,SERC,MISO
55470,29.378097,-94.932773,TX,138.0,,,TRE,ERCO
55477,44.285,-105.3786,WY,69.0,,,WECC,WACM
55478,44.1203,-103.26,SD,69.0,,,WECC,WACM
55479,44.2858,-105.3833,WY,230.0,,,WECC,WACM
55480,32.7563,-96.4916,TX,345.0,,,TRE,ERCO
55481,33.345047,-112.864227,AZ,500.0,,,WECC,SRP
55482,45.8114,-120.833,WA,230.0,,,WECC,PSEI
55486,30.791389,-89.909166,LA,230.0,,,SERC,MISO
55488,35.6067,-81.3006,NC,12.47,,,SERC,DUK
55496,40.106931,-88.599867,IL,345.0,,,SERC,MISO
55499,38.398867,-121.923973,CA,115.0,,,WECC,CISO
55501,34.6831,-95.9349,OK,345.0,,,TRE,ERCO
55502,39.0911,-84.8669,IN,345.0,,,RFC,PJM
55503,39.5333,-81.7178,OH,345.0,350.0,354.0,RFC,PJM
55504,39.2038,-103.7005,CO,230.0,,,WECC,WACM
55505,39.941129,-104.682015,CO,230.0,,,WECC,PSCO
55507,32.985977,-112.811009,AZ,9.0,,,WECC,AZPS
55508,36.652905,-120.580609,CA,115.0,,,WECC,CISO
55510,32.562448,-116.943869,CA,69.0,,,WECC,CISO
55512,32.796491,-116.972071,CA,69.0,,,WECC,CISO
55513,33.121943,-117.117441,CA,69.0,,,WECC,CISO
55514,36.415999,-114.960916,NV,500.0,,,WECC,NEVP
55516,39.8592,-79.9182,PA,500.0,,,RFC,PJM
55517,41.448694,-72.835364,CT,115.0,,,NPCC,ISNE
55518,34.5953,-117.3647,CA,230.0,,,WECC,CISO
55522,32.9285,-111.5899,AZ,230.0,,,WECC,WALC
55524,39.7375,-76.306666,PA,500.0,,,RFC,PJM
55525,42.8869,-87.8422,WI,24.9,,,RFC,MISO
55526,29.9522,-95.2422,TX,34.5,,,TRE,ERCO
55534,35.737748,-81.7278,NC,12.47,,,SERC,DUK
55538,33.1261,-117.1172,CA,69.0,,,WECC,CISO
55540,32.591667,-117.058611,CA,69.0,,,WECC,CISO
55541,33.910873,-116.552994,CA,115.0,,,WECC,CISO
55542,32.567041,-116.944197,CA,69.0,,,WECC,CISO
55544,42.172718,-121.814393,OR,550.0,,,WECC,AVRN
55545,26.34172,-98.175759,TX,138.0,,,TRE,ERCO
55551,29.6744,-94.9139,TX,12.5,,,TRE,ERCO
55552,29.8108,-95.2539,TX,12.5,,,TRE,ERCO
55554,29.427503,-95.187642,TX,12.5,,,TRE,ERCO
55555,30.3375,-95.4108,TX,12.5,,,SERC,MISO
55556,30.3225,-95.2681,TX,12.5,,,SERC,MISO
55557,33.7803,-118.24,CA,34.5,,,WECC,LDWP
55558,44.2717,-88.3011,WI,138.0,,,RFC,MISO
55560,46.06,-118.917,WA,230.0,,,WECC,BPAT
55561,44.42,-96.4347,MN,34.5,,,MRO,MISO
55562,44.4289,-96.4358,MN,34.5,,,MRO,MISO
55563,44.4231,-96.4458,MN,34.5,,,MRO,MISO
55564,44.4278,-96.43,MN,34.5,,,MRO,MISO
55565,44.4233,-96.4411,MN,34.5,,,MRO,MISO
55566,44.4131,-96.4325,MN,34.5,,,MRO,MISO
55567,44.2081,-96.1989,MN,34.5,,,MRO,MISO
55568,44.2258,-96.2789,MN,34.5,,,MRO,MISO
55569,44.2358,-96.2383,MN,34.5,,,MRO,MISO
55570,44.2364,-96.2331,MN,34.5,,,MRO,MISO
55571,44.2128,-96.2131,MN,34.5,,,MRO,MISO
55572,44.2275,-96.2192,MN,34.5,,,MRO,MISO
55573,44.2253,-96.235,MN,34.5,,,MRO,MISO
55574,44.2297,-96.225,MN,34.5,,,MRO,MISO
55576,47.0053,-96.4356,MN,24.9,,,MRO,MISO
55578,31.7158,-105.9908,TX,13.8,,,WECC,EPE
55579,35.4677,-101.2533,TX,115.0,,,MRO,SWPP
55581,31.2092,-102.2417,TX,138.0,,,TRE,ERCO
55584,42.0619,-70.9794,MA,13.8,,,NPCC,ISNE
55585,42.1806,-71.08,MA,13.8,,,NPCC,ISNE
55586,41.9992,-70.8519,MA,13.8,,,NPCC,ISNE
55588,30.3431,-97.6203,TX,13.8,,,TRE,ERCO
55589,41.748669,-71.106469,MA,13.8,,,NPCC,ISNE
55590,42.1742,-72.5311,MA,13.8,,,NPCC,ISNE
55595,42.1742,-83.62,MI,13.8,,,RFC,MISO
55596,42.395335,-83.557999,MI,41.6,,,RFC,MISO
55597,42.356343,-85.005779,MI,13.8,,,RFC,MISO
55599,35.353269,-80.668024,NC,12.9,,,SERC,DUK
55602,32.8817,-117.1958,CA,12.5,,,WECC,CISO
55607,41.6283,-106.2013,WY,135.0,,,WECC,PACE
55608,41.657539,-106.189183,WY,135.0,,,WECC,PACE
55609,41.666469,-106.183278,WY,135.0,,,WECC,PACE
55610,41.6744,-106.1805,WY,134.0,,,WECC,PACE
55619,41.498392,-73.57456,NY,13.0,,,NPCC,NYIS
55620,32.6908,-92.0183,LA,500.0,,,SERC,MISO
55622,40.6667,-112.0317,UT,138.0,,,WECC,PACE
55625,38.242158,-121.854722,CA,230.0,,,WECC,CISO
55626,38.221577,-121.868333,CA,230.0,,,WECC,CISO
55627,38.226752,-121.843271,CA,230.0,,,WECC,CISO
55638,48.908944,-97.886521,ND,4.0,,,MRO,MISO
55640,41.4425,-87.7514,IL,345.0,,,RFC,PJM
55641,42.583056,-89.035833,WI,138.0,,,MRO,MISO
55642,36.702,-114.5125,NV,230.0,,,WECC,CISO
55645,39.747875,-104.681404,CO,230.0,,,WECC,PSCO
55650,39.857499,-105.225967,CO,230.0,,,WECC,PSCO
55651,35.7422,-97.655,OK,345.0,,,MRO,SWPP
55654,39.866944,-77.685833,PA,138.0,,,RFC,PJM
55655,35.0833,-98.2264,OK,138.0,,,MRO,SWPP
55656,34.9556,-118.844,CA,230.0,,,WECC,CISO
55661,43.1047,-70.8061,NH,345.0,,,NPCC,ISNE
55662,46.6225,-122.9131,WA,500.0,,,WECC,BPAT
55664,32.3958,-94.4367,TX,345.0,,,MRO,SWPP
55667,40.801924,-75.107563,PA,230.0,,,RFC,PJM
55672,33.1189,-82.8608,GA,500.0,,,SERC,SOCO
55684,45.8683,-90.5844,WI,34.5,,,MRO,MISO
55685,45.913526,-90.44746,WI,34.5,,,MRO,MISO
55687,35.6139,-115.3561,NV,230.0,,,WECC,NEVP
55690,40.6175,-75.3147,PA,500.0,230.0,,RFC,PJM
55694,33.3792,-89.2089,MS,500.0,,,SERC,TVA
55698,36.270072,-119.648055,CA,115.0,,,WECC,CISO
55699,40.610654,-73.762218,NY,69.0,,,NPCC,NYIS
55700,46.138824,-122.985506,WA,230.0,,,WECC,PSEI
55701,41.377116,-83.161388,OH,138.0,,,RFC,PJM
55706,33.2881,-89.4201,MS,500.0,,,SERC,TVA
55708,31.832132,-94.90064,TX,138.0,,,TRE,ERCO
55710,40.545278,-79.768611,PA,138.0,,,RFC,PJM
55714,34.4297,-92.8317,AR,500.0,,,SERC,MISO
55718,42.77412,-82.48203,MI,120.0,,,RFC,MISO
55719,33.9211,-116.5642,CA,135.0,,,WECC,CISO
55733,43.147153,-115.666637,ID,230.0,,,WECC,IPCO
55734,37.613256,-100.378197,KS,115.0,,,MRO,SWPP
55736,38.5731,-82.7833,OH,765.0,,,RFC,PJM
55738,37.175278,-81.961388,VA,138.0,,,RFC,PJM
55739,45.2766,-120.2794,OR,115.0,,,WECC,BPAT
55740,41.7172,-106.1077,WY,135.0,,,WECC,PACE
55741,40.945911,-103.162028,CO,34.5,,,WECC,PSCO
55742,42.9625,-90.386667,WI,69.0,,,RFC,MISO
55747,30.931467,-102.201433,TX,34.5,,,TRE,ERCO
55748,37.425,-121.9319,CA,115.0,,,WECC,CISO
55749,45.7578,-107.6,MT,115.0,,,WECC,NWMT
55752,38.3017,-122.7489,CA,60.0,,,WECC,CISO
55753,38.3017,-122.7489,CA,60.0,,,WECC,CISO
