UID,From Bus,To Bus,R,X,B,Cont Rating
L2778_2779_138,2778,2779,0.0,0.00609588,0.0,250
L1658_3014_345,1658,3014,0.0,0.00550311,0.0,2400
L1658_3534_345,1658,3534,0.0,0.00033445,0.0,999999
L1658_2813_345,1658,2813,0.0,0.00322433,0.0,2400
L1658_2781_345,1658,2781,0.0,0.00134721,0.0,2400
L1639_3534_345,1639,3534,0.0,0.00026589,0.0,2400
L2810_3534_138,2810,3534,0.0,0.01643394,0.0,250
L2811_2813_138,2811,2813,0.0,0.03228124,0.0,250
L2812_2813_138,2812,2813,0.0,0.03088049,0.0,250
L2781_3538_138,2781,3538,0.0,0.05081033,0.0,500
L2299_3804_138,2299,3804,0.0,0.00955388,0.0,250
L2299_2407_138,2299,2407,0.0,0.01618252,0.0,250
L2299_2300_138,2299,2300,0.0,0.04191094,0.0,250
L2270_2407_138,2270,2407,0.0,0.00408654,0.0,250
L201_3640_345,201,3640,0.0,0.00520899,0.0,2400
L204_205_138,204,205,0.0,0.00803739,0.0,250
L204_3536_138,204,3536,0.0,0.01107236,0.0,250
L2530_3536_138,2530,3536,0.0,0.04170542,0.0,250
L205_2595_138,205,2595,0.0,0.03389151,0.0,250
L2529_2595_138,2529,2595,0.0,0.02809693,0.0,250
L3536_3771_138,3536,3771,0.0,0.00054873,0.0,999999
L165_3771_138,165,3771,0.0,0.04148792,0.0,250
L2204_3537_138,2204,3537,0.0,0.02713117,0.0,250
L2808_3537_138,2808,3537,0.0,0.00314871,0.0,250
L2174_3537_138,2174,3537,0.0,0.02838227,0.0,250
L2174_2952_138,2174,2952,0.0,0.01840937,0.0,250
L2807_3538_138,2807,3538,0.0,0.00119922,0.0,999999
L2550_3538_138,2550,3538,0.0,0.00079416,0.0,999999
L2204_2591_500,2204,2591,0.0,0.00076093,0.0,4000
L2591_2810_500,2591,2810,0.0,0.00182101,0.0,4000
L2305_2811_138,2305,2811,0.0,0.02372905,0.0,250
L67_2812_138,67,2812,0.0,0.00658076,0.0,250
L2591_3784_500,2591,3784,0.0,0.00077392,0.0,4000
L2305_2591_500,2305,2591,0.0,0.00090014,0.0,4000
L2591_2797_500,2591,2797,0.0,0.0027991,0.0,4000
L2591_3672_500,2591,3672,0.0,0.00083227,0.0,4000
L2796_2797_138,2796,2797,0.0,0.00835864,0.0,250
L1474_2271_345,1474,2271,0.0,0.00317513,0.0,2400
L210_1946_138,210,1946,0.0,0.00839456,0.0,250
L1946_2234_345,1946,2234,0.0,0.00306194,0.0,2400
L1946_3540_345,1946,3540,0.0,0.00487158,0.0,2400
L1946_3543_345,1946,3543,0.0,0.00284391,0.0,3600
L3011_3541_345,3011,3541,0.0,0.0032375,0.0,2400
L2421_3542_345,2421,3542,0.0,0.00352249,0.0,2400
L2390_3011_138,2390,3011,0.0,0.20193237,0.0,250
L210_3564_138,210,3564,0.0,0.1158138,0.0,250
L3544_3545_345,3544,3545,0.0,0.0035077,0.0,2400
L2552_3544_345,2552,3544,0.0,0.00755929,0.0,2400
L3544_3815_345,3544,3815,0.0,0.00130312,0.0,2400
L2183_3545_138,2183,3545,0.0,0.012521,0.0,250
L2182_3545_138,2182,3545,0.0,0.00776003,0.0,250
L976_2201_138,976,2201,0.0,0.04451491,0.0,250
L976_2178_138,976,2178,0.0,0.02390863,0.0,250
L2178_2852_138,2178,2852,0.0,0.05421246,0.0,250
L1585_2991_345,1585,2991,0.0,0.0019325,0.0,2400
L1585_2225_345,1585,2225,0.0,0.00410132,0.0,2400
L1585_2193_345,1585,2193,0.0,0.00636612,0.0,2400
L1585_2858_345,1585,2858,0.0,0.00214785,0.0,2400
L1585_2256_345,1585,2256,0.0,0.00514178,0.0,2400
L2189_2225_138,2189,2225,0.0,0.00847038,0.0,250
L2106_2201_138,2106,2201,0.0,0.01426097,0.0,250
L2193_3822_138,2193,3822,0.0,0.00262193,0.0,250
L2193_2694_138,2193,2694,0.0,0.04608328,0.0,250
L2694_3547_138,2694,3547,0.0,0.02363926,0.0,250
L2196_2694_138,2196,2694,0.0,0.02680792,0.0,250
L2110_3546_138,2110,3546,0.0,0.01458622,0.0,500
L1574_3547_345,1574,3547,0.0,0.00152788,0.0,2400
L3547_3667_345,3547,3667,0.0,0.00014652,0.0,999999
L2202_2599_138,2202,2599,0.0,0.00714146,0.0,250
L2598_2599_138,2598,2599,0.0,0.01675719,0.0,250
L2599_2600_138,2599,2600,0.0,0.00150452,0.0,999999
L1972_1973_138,1972,1973,0.0,0.03291378,0.0,250
L1972_3773_138,1972,3773,0.0,0.00809126,0.0,250
L1973_2054_138,1973,2054,0.0,0.13285234,0.0,250
L1973_3561_138,1973,3561,0.0,0.0252635,0.0,250
L84_85_138,84,85,0.0,0.00899317,0.0,250
L84_3548_138,84,3548,0.0,0.01934919,0.0,250
L91_3548_138,91,3548,0.0,0.04939361,0.0,250
L91_92_138,91,92,0.0,0.03779847,0.0,250
L90_91_138,90,91,0.0,0.0247846,0.0,250
L2007_3549_138,2007,3549,0.0,0.05752079,0.0,250
L2514_3549_138,2514,3549,0.0,0.0026778,0.0,500
L2800_3549_138,2800,3549,0.0,0.01554799,0.0,250
L2011_2800_138,2011,2800,0.0,0.0012531,0.0,999999
L2010_2800_138,2010,2800,0.0,0.0109686,0.0,250
L2218_2800_138,2218,2800,0.0,0.005615,0.0,250
L2699_2826_138,2699,2826,0.0,0.01970237,0.0,250
L2255_2699_138,2255,2699,0.0,0.03580309,0.0,250
L2184_2826_138,2184,2826,0.0,0.03310933,0.0,250
L1350_2361_345,1350,2361,0.0,0.00485518,0.0,2400
L1350_2421_345,1350,2421,0.0,0.00252908,0.0,2400
L1350_2234_345,1350,2234,0.0,0.00858791,0.0,2400
L96_3550_138,96,3550,0.0,0.02883323,0.0,250
L1833_3550_345,1833,3550,0.0,0.00895516,0.0,2400
L2864_3550_138,2864,3550,0.0,0.01892617,0.0,250
L2864_2865_138,2864,2865,0.0,0.01293604,0.0,250
L95_1565_345,95,1565,0.0,0.00016534,0.0,999999
L94_1769_138,94,1769,0.0,0.04819639,0.0,250
L670_1769_138,670,1769,0.0,0.03155892,0.0,250
L670_671_138,670,671,0.0,0.03875625,0.0,250
L93_671_138,93,671,0.0,0.03921918,0.0,250
L2602_2604_138,2602,2604,0.0,0.03407708,0.0,250
L2604_3749_138,2604,3749,0.0,0.00735896,0.0,250
L2602_3551_138,2602,3551,0.0,0.00880361,0.0,250
L2603_3551_138,2603,3551,0.0,0.01952279,0.0,250
L2337_3551_138,2337,3551,0.0,0.01713432,0.0,250
L3552_3684_345,3552,3684,0.0,0.00190777,0.0,2400
L71_2659_138,71,2659,0.0,0.05709179,0.0,250
L71_162_138,71,162,0.0,0.01254694,0.0,250
L72_3553_138,72,3553,0.0,0.00167213,0.0,500
L70_3553_138,70,3553,0.0,0.00745474,0.0,250
L3553_3556_138,3553,3556,0.0,0.00761437,0.0,250
L71_3554_138,71,3554,0.0,0.00875373,0.0,250
L70_3554_138,70,3554,0.0,0.00218095,0.0,250
L78_3554_138,78,3554,0.0,0.04520132,0.0,250
L917_3555_138,917,3555,0.0,0.01253697,0.0,250
L73_3555_138,73,3555,0.0,0.05295337,0.0,250
L3555_3556_138,3555,3556,0.0,0.00058265,0.0,999999
L162_917_138,162,917,0.0,0.0089812,0.0,250
L3556_3658_345,3556,3658,0.0,6.345e-05,0.0,999999
L565_568_138,565,568,0.0,0.01237135,0.0,250
L2789_2941_138,2789,2941,0.0,0.02304264,0.0,250
L2762_2789_138,2762,2789,0.0,0.00522989,0.0,250
L2941_2942_138,2941,2942,0.0,0.0136903,0.0,250
L2750_2941_138,2750,2941,0.0,0.04225814,0.0,250
L2078_3557_138,2078,3557,0.0,0.03464976,0.0,250
L2740_3557_138,2740,3557,0.0,0.01574354,0.0,250
L2762_3557_138,2762,3557,0.0,0.02285507,0.0,250
L1971_2658_138,1971,2658,0.0,0.04376665,0.0,250
L1971_3808_138,1971,3808,0.0,0.03330687,0.0,250
L1975_2658_138,1975,2658,0.0,0.01661153,0.0,250
L2224_2284_138,2224,2284,0.0,0.00834268,0.0,250
L2284_2840_138,2284,2840,0.0,0.01516089,0.0,250
L2644_3558_138,2644,3558,0.0,0.02376097,0.0,250
L1380_3558_138,1380,3558,0.0,0.00458538,0.0,250
L73_2148_138,73,2148,0.0,0.03598866,0.0,250
L73_75_138,73,75,0.0,0.04363695,0.0,250
L3559_3685_138,3559,3685,0.0,0.02592995,0.0,250
L2935_3559_138,2935,3559,0.0,0.03067895,0.0,250
L1616_3561_345,1616,3561,0.0,0.00868685,0.0,2400
L1975_3561_138,1975,3561,0.0,0.0137741,0.0,250
L2585_2663_138,2585,2663,0.0,0.03292176,0.0,250
L2585_2740_138,2585,2740,0.0,0.02011143,0.0,250
L2524_2585_138,2524,2585,0.0,0.02523157,0.0,250
L2584_2585_138,2584,2585,0.0,0.03948257,0.0,250
L2663_2990_138,2663,2990,0.0,0.02426581,0.0,250
L612_2655_138,612,2655,0.0,0.07721319,0.0,250
L2068_2655_138,2068,2655,0.0,0.02294087,0.0,250
L2327_3615_138,2327,3615,0.0,0.02637891,0.0,250
L2327_2334_138,2327,2334,0.0,0.05454369,0.0,250
L2754_3562_138,2754,3562,0.0,0.01629427,0.0,250
L2377_2754_138,2377,2754,0.0,0.00115732,0.0,999999
L3562_3807_138,3562,3807,0.0,0.00918872,0.0,250
L2376_3562_138,2376,3562,0.0,0.00221088,0.0,500
L208_3564_138,208,3564,0.0,0.01246713,0.0,250
L209_3564_138,209,3564,0.0,0.00114136,0.0,999999
L2681_3565_138,2681,3565,0.0,0.01643394,0.0,250
L2002_3565_138,2002,3565,0.0,0.00363159,0.0,250
L2653_3021_138,2653,3021,0.0,0.06527484,0.0,250
L3567_3651_345,3567,3651,0.0,0.00012367,0.0,999999
L1930_1931_138,1930,1931,0.0,0.00124113,0.0,999999
L1931_1932_345,1931,1932,0.0,0.00027288,0.0,999999
L1931_3665_345,1931,3665,0.0,0.0004635,0.0,2400
L1931_2804_138,1931,2804,0.0,0.00515406,0.0,500
L1931_3719_138,1931,3719,0.0,0.00335822,0.0,250
L1932_2884_345,1932,2884,0.0,0.00120123,0.0,2400
L2649_3055_345,2649,3055,0.0,0.00050894,0.0,2400
L2522_2649_138,2522,2649,0.0,0.00546135,0.0,500
L2582_2649_138,2582,2649,0.0,0.00758244,0.0,500
L2522_2646_138,2522,2646,0.0,0.00704768,0.0,250
L3568_3574_345,3568,3574,0.0,0.00012932,0.0,999999
L1615_3569_345,1615,3569,0.0,0.00124048,0.0,2400
L2912_3569_138,2912,3569,0.0,0.00488868,0.0,500
L3054_3569_138,3054,3569,0.0,0.01866079,0.0,500
L3054_3690_138,3054,3690,0.0,0.00182378,0.0,999999
L3054_3691_138,3054,3691,0.0,0.00114535,0.0,999999
L1069_3054_138,1069,3054,0.0,0.02329007,0.0,500
L3054_3576_138,3054,3576,0.0,0.00201932,0.0,500
L1069_3578_138,1069,3578,0.0,0.0064351,0.0,250
L1068_1069_138,1068,1069,0.0,0.00436788,0.0,250
L2098_3051_138,2098,3051,0.0,0.00403067,0.0,250
L1071_2098_138,1071,2098,0.0,0.00592827,0.0,500
L1071_2883_138,1071,2883,0.0,0.00847438,0.0,250
L2975_3570_345,2975,3570,0.0,9.302e-05,0.0,999999
L2974_2975_138,2974,2975,0.0,0.00656679,0.0,500
L2972_2974_138,2972,2974,0.0,0.02155009,0.0,500
L1024_2972_138,1024,2972,0.0,0.00766625,0.0,500
L2803_3571_345,2803,3571,0.0,0.00062723,0.0,2400
L1923_3053_345,1923,3053,0.0,0.00288612,0.0,2400
L3053_3573_345,3053,3573,0.0,0.00227851,0.0,2400
L1923_3572_345,1923,3572,0.0,0.00030676,0.0,999999
L1907_1923_138,1907,1923,0.0,0.02730876,0.0,500
L2769_3573_138,2769,3573,0.0,0.0011673,0.0,999999
L2082_3573_138,2082,3573,0.0,0.00627746,0.0,250
L2896_2914_138,2896,2914,0.0,0.0084205,0.0,500
L3052_3574_138,3052,3574,0.0,0.00065648,0.0,999999
L3574_3575_345,3574,3575,0.0,0.00015486,0.0,999999
L1520_2977_345,1520,2977,0.0,0.00058932,0.0,2400
L2896_3055_345,2896,3055,0.0,0.00102029,0.0,2400
L3576_3577_138,3576,3577,0.0,0.0092845,0.0,500
L3576_3691_138,3576,3691,0.0,0.0012531,0.0,999999
L2625_3577_138,2625,3577,0.0,0.00336221,0.0,500
L3577_3578_138,3577,3578,0.0,0.01928534,0.0,250
L2619_2625_138,2619,2625,0.0,0.01458024,0.0,500
L2625_2899_138,2625,2899,0.0,0.00286337,0.0,250
L2625_3828_138,2625,3828,0.0,0.00614377,0.0,500
L2854_2899_138,2854,2899,0.0,0.01379805,0.0,500
L2854_2898_138,2854,2898,0.0,0.00701376,0.0,500
L2854_3825_138,2854,3825,0.0,0.00600011,0.0,500
L11_2854_138,11,2854,0.0,0.01056952,0.0,500
L1061_3578_138,1061,3578,0.0,0.00984121,0.0,250
L2907_3579_138,2907,3579,0.0,0.00339813,0.0,500
L3579_3789_138,3579,3789,0.0,0.00106753,0.0,999999
L3579_3697_138,3579,3697,0.0,0.00056868,0.0,999999
L1912_3587_138,1912,3587,0.0,0.00192554,0.0,999999
L1912_2885_138,1912,2885,0.0,0.00923062,0.0,500
L3580_3589_138,3580,3589,0.0,0.00095778,0.0,999999
L3580_3718_138,3580,3718,0.0,0.00854222,0.0,250
L3580_3716_138,3580,3716,0.0,0.0093264,0.0,500
L3004_3582_345,3004,3582,0.0,0.00074794,0.0,2400
L3051_3581_345,3051,3581,0.0,0.00013792,0.0,999999
L3582_3833_138,3582,3833,0.0,0.00446765,0.0,250
L2555_3582_138,2555,3582,0.0,0.01465406,0.0,500
L2802_3051_138,2802,3051,0.0,0.00984321,0.0,500
L1907_2090_138,1907,2090,0.0,0.01084489,0.0,250
L1913_3583_345,1913,3583,0.0,0.0010582,0.0,2400
L1912_3583_138,1912,3583,0.0,0.00823293,0.0,250
L2758_3583_138,2758,3583,0.0,0.00205724,0.0,500
L3583_3716_138,3583,3716,0.0,0.00416037,0.0,500
L1912_3834_138,1912,3834,0.0,0.00596618,0.0,250
L1912_2936_138,1912,2936,0.0,0.01012655,0.0,250
L1912_3588_138,1912,3588,0.0,0.00272369,0.0,250
L1912_2761_138,1912,2761,0.0,0.00057068,0.0,999999
L2758_2885_138,2758,2885,0.0,0.0081192,0.0,250
L2097_3585_345,2097,3585,0.0,0.00035004,0.0,3600
L1910_2097_138,1910,2097,0.0,0.00464325,0.0,500
L2097_3586_138,2097,3586,0.0,0.00294119,0.0,500
L1910_3032_138,1910,3032,0.0,0.00810523,0.0,500
L1918_2804_138,1918,2804,0.0,0.00389099,0.0,500
L3049_3586_138,3049,3586,0.0,0.00550924,0.0,500
L1918_3586_138,1918,3586,0.0,0.0015983,0.0,999999
L3053_3587_345,3053,3587,0.0,0.0033066,0.0,2400
L2921_3587_138,2921,3587,0.0,0.00892134,0.0,500
L3587_3588_138,3587,3588,0.0,0.00069639,0.0,999999
L2774_2921_138,2774,2921,0.0,0.00622758,0.0,500
L1907_2936_138,1907,2936,0.0,0.0082888,0.0,500
L1072_3588_138,1072,3588,0.0,0.00242439,0.0,500
L2775_3589_138,2775,3589,0.0,0.00287335,0.0,500
L2768_3589_138,2768,3589,0.0,0.00857414,0.0,500
L1909_3590_345,1909,3590,0.0,0.00131979,0.0,2400
L1908_1909_345,1908,1909,0.0,0.00154509,0.0,2400
L1908_3590_138,1908,3590,0.0,0.00576465,0.0,500
L2688_3590_138,2688,3590,0.0,0.00745873,0.0,250
L2179_2686_138,2179,2686,0.0,0.00837461,0.0,250
L1908_2087_138,1908,2087,0.0,0.00545337,0.0,250
L1908_3714_138,1908,3714,0.0,0.01081495,0.0,250
L2802_2818_138,2802,2818,0.0,0.00845841,0.0,250
L1907_3591_138,1907,3591,0.0,0.00155041,0.0,999999
L3046_3591_138,3046,3591,0.0,0.00237251,0.0,250
L2713_3591_138,2713,3591,0.0,0.00136484,0.0,999999
L3046_3047_138,3046,3047,0.0,0.00468515,0.0,250
L3010_3594_138,3010,3594,0.0,0.00718935,0.0,250
L55_3594_345,55,3594,0.0,0.00127516,0.0,2400
L2052_3594_345,2052,3594,0.0,0.00089877,0.0,2400
L3595_3641_345,3595,3641,0.0,0.00015674,0.0,999999
L1902_3047_138,1902,3047,0.0,0.00863401,0.0,250
L1369_1902_138,1369,1902,0.0,0.00357971,0.0,250
L1901_2992_345,1901,2992,0.0,0.00068638,0.0,2400
L1901_1902_345,1901,1902,0.0,0.0022027,0.0,2400
L1607_2057_345,1607,2057,0.0,0.00226077,0.0,2400
L2993_2994_138,2993,2994,0.0,0.0482343,0.0,250
L2993_3727_138,2993,3727,0.0,0.00869187,0.0,250
L2085_2994_138,2085,2994,0.0,0.03442029,0.0,250
L2085_2992_138,2085,2992,0.0,0.00645306,0.0,250
L1672_1898_345,1672,1898,0.0,0.00194998,0.0,2400
L1897_1898_345,1897,1898,0.0,0.00257694,0.0,2400
L1898_3044_345,1898,3044,0.0,0.00176447,0.0,2400
L3043_3044_138,3043,3044,0.0,0.0035398,0.0,500
L1672_3042_138,1672,3042,0.0,0.00791966,0.0,500
L3042_3826_138,3042,3826,0.0,0.00456742,0.0,500
L1068_1897_138,1068,1897,0.0,0.01061342,0.0,500
L2882_3039_138,2882,3039,0.0,0.00680624,0.0,250
L3039_3043_138,3039,3043,0.0,0.00363359,0.0,250
L2965_3790_138,2965,3790,0.0,0.00231264,0.0,250
L1962_2965_138,1962,2965,0.0,0.00635129,0.0,250
L1962_3671_138,1962,3671,0.0,0.00424417,0.0,250
L1654_3024_345,1654,3024,0.0,7.904e-05,0.0,999999
L2818_3051_138,2818,3051,0.0,0.01163905,0.0,250
L3051_3833_138,3051,3833,0.0,0.00780193,0.0,500
L1632_2842_345,1632,2842,0.0,0.00043688,0.0,2400
L2842_2855_138,2842,2855,0.0,0.00822096,0.0,500
L2589_2842_138,2589,2842,0.0,0.01182661,0.0,500
L2096_3030_138,2096,3030,0.0,0.00671645,0.0,500
L2096_2637_138,2096,2637,0.0,0.00080414,0.0,999999
L2096_2648_138,2096,2648,0.0,0.00473703,0.0,500
L2648_3609_345,2648,3609,0.0,0.00079472,0.0,3600
L3004_3601_345,3004,3601,0.0,0.00240272,0.0,2400
L2096_2969_138,2096,2969,0.0,0.00395484,0.0,250
L3602_3765_345,3602,3765,0.0,0.00056728,0.0,2400
L2390_3602_138,2390,3602,0.0,0.00084205,0.0,999999
L3602_3603_345,3602,3603,0.0,0.0020836,0.0,2400
L94_1768_138,94,1768,0.0,0.03140926,0.0,250
L1566_1768_138,1566,1768,0.0,0.044044,0.0,250
L2080_3604_345,2080,3604,0.0,0.00481324,0.0,2400
L1607_2163_345,1607,2163,0.0,0.00262022,0.0,2400
L2683_2996_138,2683,2996,0.0,0.00473104,0.0,250
L1607_2561_345,1607,2561,0.0,0.00176796,0.0,2400
L1607_2940_345,1607,2940,0.0,0.00308453,0.0,2400
L1986_2986_345,1986,2986,0.0,0.00102298,0.0,2400
L1995_2986_138,1995,2986,0.0,0.01319544,0.0,250
L1695_2539_345,1695,2539,0.0,0.00016077,0.0,999999
L2539_3606_138,2539,3606,0.0,0.00383711,0.0,500
L2213_2539_138,2213,2539,0.0,0.00414041,0.0,500
L2213_3606_138,2213,3606,0.0,0.00097375,0.0,999999
L1031_2215_138,1031,2215,0.0,0.03250672,0.0,250
L1029_1031_138,1029,1031,0.0,0.02199506,0.0,250
L3003_3608_345,3003,3608,0.0,0.00049791,0.0,2400
L2916_2917_138,2916,2917,0.0,0.0049206,0.0,500
L1845_3028_345,1845,3028,0.0,0.00093533,0.0,2400
L1845_2662_138,1845,2662,0.0,0.00109945,0.0,999999
L1641_3027_345,1641,3027,0.0,0.00100658,0.0,2400
L2304_3027_138,2304,3027,0.0,0.01065932,0.0,500
L2304_3017_138,2304,3017,0.0,0.00032126,0.0,999999
L2303_3017_138,2303,3017,0.0,0.00390097,0.0,500
L2303_2525_138,2303,2525,0.0,0.01193835,0.0,250
L2152_3014_138,2152,3014,0.0,0.11748992,0.0,250
L2778_3805_138,2778,3805,0.0,0.00282945,0.0,250
L2167_2778_138,2167,2778,0.0,0.01292607,0.0,500
L2995_2996_138,2995,2996,0.0,0.00166415,0.0,999999
L2333_2995_138,2333,2995,0.0,0.01247711,0.0,250
L2211_2995_138,2211,2995,0.0,0.02160996,0.0,250
L2868_2995_138,2868,2995,0.0,0.00080214,0.0,999999
L2333_2620_138,2333,2620,0.0,0.00521193,0.0,250
L13_1666_345,13,1666,0.0,0.00315927,0.0,2400
L1655_2586_345,1655,2586,0.0,0.00239251,0.0,2400
L1655_1968_345,1655,1968,0.0,0.0022484,0.0,2400
L1655_2330_345,1655,2330,0.0,0.00146604,0.0,2400
L1655_3617_345,1655,3617,0.0,0.00150879,0.0,2400
L3614_3615_345,3614,3615,0.0,0.00020029,0.0,999999
L1654_3615_345,1654,3615,0.0,0.00019734,0.0,999999
L2586_3617_138,2586,3617,0.0,0.00599611,0.0,250
L2587_3617_138,2587,3617,0.0,0.01115018,0.0,250
L1652_3618_345,1652,3618,0.0,0.00011561,0.0,999999
L1652_2004_345,1652,2004,0.0,0.00235406,0.0,2400
L1652_2834_345,1652,2834,0.0,0.00551172,0.0,2400
L1652_3742_345,1652,3742,0.0,0.00751009,0.0,2400
L1650_3618_345,1650,3618,0.0,0.00190239,0.0,2400
L2161_3618_138,2161,3618,0.0,0.00960775,0.0,250
L2003_2835_138,2003,2835,0.0,0.01061741,0.0,250
L936_2003_138,936,2003,0.0,0.02122285,0.0,250
L805_936_138,805,936,0.0,0.0222804,0.0,250
L936_2309_138,936,2309,0.0,0.00319859,0.0,250
L936_3743_345,936,3743,0.0,0.00307109,0.0,3600
L3619_3624_345,3619,3624,0.0,0.00077348,0.0,2400
L807_3619_345,807,3619,0.0,0.00092969,0.0,2400
L3018_3794_138,3018,3794,0.0,0.01516488,0.0,250
L2006_3018_138,2006,3018,0.0,0.01121204,0.0,250
L2516_3018_138,2516,3018,0.0,0.02433165,0.0,250
L1649_2102_345,1649,2102,0.0,0.00013093,0.0,999999
L2102_3624_138,2102,3624,0.0,0.00254012,0.0,500
L3623_3753_345,3623,3753,0.0,0.00335661,0.0,2400
L806_3624_138,806,3624,0.0,0.00725919,0.0,250
L2102_3020_138,2102,3020,0.0,0.02162791,0.0,250
L3020_3625_138,3020,3625,0.0,0.00740685,0.0,250
L3020_3826_138,3020,3826,0.0,0.02903476,0.0,500
L3625_3829_138,3625,3829,0.0,0.00121519,0.0,999999
L3625_3688_138,3625,3688,0.0,0.00112938,0.0,999999
L140_1646_345,140,1646,0.0,0.00015674,0.0,999999
L1646_2554_345,1646,2554,0.0,0.00103965,0.0,2400
L1710_3629_345,1710,3629,0.0,0.00163784,0.0,2400
L1643_2817_138,1643,2817,0.0,0.01811804,0.0,250
L1929_2817_345,1929,2817,0.0,0.00070305,0.0,2400
L1929_3704_345,1929,3704,0.0,0.00023766,0.0,999999
L1929_3706_345,1929,3706,0.0,0.00030891,0.0,999999
L1041_1710_345,1041,1710,0.0,0.00171527,0.0,2400
L2817_3629_138,2817,3629,0.0,0.00382913,0.0,500
L2799_3629_138,2799,3629,0.0,0.00661668,0.0,250
L1040_1644_138,1040,1644,0.0,0.00529773,0.0,250
L1644_2850_138,1644,2850,0.0,0.02368515,0.0,250
L2850_3777_138,2850,3777,0.0,0.00144066,0.0,999999
L953_2850_138,953,2850,0.0,0.0085063,0.0,500
L951_2850_138,951,2850,0.0,0.00374134,0.0,250
L1642_2701_345,1642,2701,0.0,0.00193492,0.0,2400
L1641_3784_345,1641,3784,0.0,0.00715843,0.0,2400
L1641_2411_345,1641,2411,0.0,0.00028633,0.0,2400
L1633_2133_138,1633,2133,0.0,0.01210197,0.0,500
L2133_3703_138,2133,3703,0.0,0.00028733,0.0,999999
L2151_2152_138,2151,2152,0.0,0.02003959,0.0,250
L1981_3015_345,1981,3015,0.0,0.00060599,0.0,2400
L1638_3016_345,1638,3016,0.0,9.894e-05,0.0,999999
L1929_3705_345,1929,3705,0.0,0.00132624,0.0,2400
L1634_1635_138,1634,1635,0.0,0.01292008,0.0,500
L2244_3636_345,2244,3636,0.0,0.00094636,0.0,2400
L1637_3636_345,1637,3636,0.0,0.00087538,0.0,2400
L1633_2263_138,1633,2263,0.0,0.0007343,0.0,999999
L1636_2263_138,1636,2263,0.0,0.00753655,0.0,500
L1636_1637_138,1636,1637,0.0,0.00917874,0.0,500
L3637_3709_345,3637,3709,0.0,4.006e-05,0.0,999999
L3012_3637_345,3012,3637,0.0,0.00040462,0.0,2400
L1632_3012_345,1632,3012,0.0,0.0008243,0.0,2400
L1632_2910_345,1632,2910,0.0,0.00066245,0.0,2400
L3639_3709_345,3639,3709,0.0,0.00010512,0.0,999999
L2076_2244_138,2076,2244,0.0,0.00455346,0.0,500
L561_814_345,561,814,0.0,0.00177899,0.0,2400
L206_207_345,206,207,0.0,0.00295198,0.0,2400
L548_2390_138,548,2390,0.0,0.0007782,0.0,999999
L202_3640_345,202,3640,0.0,0.00044334,0.0,2400
L1904_2052_345,1904,2052,0.0,0.00041511,0.0,2400
L1063_1615_345,1063,1615,0.0,0.00167548,0.0,2400
L1615_2905_345,1615,2905,0.0,0.00328993,0.0,2400
L1680_3043_345,1680,3043,0.0,0.0021543,0.0,2400
L1615_2134_345,1615,2134,0.0,0.0006853,0.0,2400
L1063_2134_138,1063,2134,0.0,0.00042701,0.0,999999
L2901_3043_138,2901,3043,0.0,0.01087282,0.0,250
L1581_2980_138,1581,2980,0.0,0.0243556,0.0,500
L2980_3662_138,2980,3662,0.0,0.01240926,0.0,500
L1581_3823_138,1581,3823,0.0,0.00273766,0.0,250
L1581_2519_138,1581,2519,0.0,0.01081096,0.0,500
L1581_2979_138,1581,2979,0.0,0.02036085,0.0,250
L2978_2979_138,2978,2979,0.0,0.00480687,0.0,250
L2979_3823_138,2979,3823,0.0,0.00381716,0.0,250
L2999_3773_138,2999,3773,0.0,0.0082888,0.0,250
L1986_2560_345,1986,2560,0.0,0.00287482,0.0,2400
L1986_2212_345,1986,2212,0.0,0.00219382,0.0,2400
L1986_2985_345,1986,2985,0.0,0.00241643,0.0,2400
L1590_3678_345,1590,3678,0.0,0.00268986,0.0,2400
L1366_1590_345,1366,1590,0.0,0.00115068,0.0,2400
L1590_2944_345,1590,2944,0.0,0.0027689,0.0,2400
L1590_3711_345,1590,3711,0.0,0.00163892,0.0,2400
L1362_1590_345,1362,1590,0.0,0.00074122,0.0,2400
L956_960_138,956,960,0.0,0.00529973,0.0,250
L960_2867_138,960,2867,0.0,0.00162823,0.0,999999
L1606_2954_345,1606,2954,0.0,0.00125043,0.0,2400
L2935_3653_345,2935,3653,0.0,0.00365826,0.0,2400
L961_1589_138,961,1589,0.0,0.00689603,0.0,250
L959_1589_138,959,1589,0.0,0.00867391,0.0,500
L1589_2867_138,1589,2867,0.0,0.00979133,0.0,250
L1984_2988_138,1984,2988,0.0,0.04841787,0.0,250
L2526_2988_138,2526,2988,0.0,0.01823377,0.0,250
L2987_2988_345,2987,2988,0.0,0.0015881,0.0,2400
L1587_3655_345,1587,3655,0.0,0.00066594,0.0,2400
L2229_3655_138,2229,3655,0.0,0.01480771,0.0,250
L2228_2229_138,2228,2229,0.0,0.00092785,0.0,999999
L1586_2822_345,1586,2822,0.0,0.00226373,0.0,2400
L2822_2823_138,2822,2823,0.0,0.00280151,0.0,250
L1370_1586_345,1370,1586,0.0,0.00107809,0.0,2400
L1586_3715_345,1586,3715,0.0,0.00116681,0.0,2400
L2989_3774_138,2989,3774,0.0,0.00142071,0.0,999999
L2184_2266_138,2184,2266,0.0,0.21907267,0.0,250
