GEN UID,Bus ID,Unit Group,Unit Type,Fuel,PMin MW,PMax MW,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Fuel Price $/MMBTU,Fixed Cost($/hr),MW Break 1,MWh Price 1
DIGBY_UNIT1,515,Wind,W,Wind,0.0,101.3,0,0,101.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
DIGBY_UNIT2,515,Wind,W,Wind,0.0,134.3,0,0,134.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ALGODON_UNIT1,2375,Wind,W,Wind,0.0,171.6,0,0,171.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ALGODON_UNIT2,2375,Wind,W,Wind,0.0,28.6,0,0,28.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
CHALUPA_UNIT2,335,Wind,W,Wind,0.0,25.2,0,0,25.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ASTRA_UNIT1,2348,Wind,W,Wind,0.0,163.2,0,0,163.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
FTWIND_UNIT_1,63,Wind,W,Wind,0.0,200.0,0,0,200.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
FLUVANNA_UNIT1,618,Wind,W,Wind,0.0,79.8,0,0,79.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
FLUVANNA_UNIT2,618,Wind,W,Wind,0.0,75.6,0,0,75.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
FOARDCTY_UNIT1,1365,Wind,W,Wind,0.0,186.5,0,0,186.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
FOARDCTY_UNIT2,1365,Wind,W,Wind,0.0,163.8,0,0,163.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MCDLD_FCW1,836,Wind,W,Wind,0.0,125.2,0,0,125.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GOAT_GOATWIND,1581,Wind,W,Wind,0.0,80.0,0,0,80.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GOAT_GOATWIN2,1581,Wind,W,Wind,0.0,69.6,0,0,69.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GWEC_GWEC_G1,417,Wind,W,Wind,0.0,148.6,0,0,148.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GOODNIT1_UNIT1,810,Wind,W,Wind,0.0,121.0,0,0,121.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GOODNIT1_UNIT2,810,Wind,W,Wind,0.0,137.1,0,0,137.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GOPHER_UNIT1,619,Wind,W,Wind,0.0,82.0,0,0,82.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GOPHER_UNIT2,619,Wind,W,Wind,0.0,76.0,0,0,76.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GRANDVW1_GV1A,809,Wind,W,Wind,0.0,107.4,0,0,107.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GRANDVW1_GV1B,809,Wind,W,Wind,0.0,103.8,0,0,103.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BRAZ_WND_BRAZ_WND1,623,Wind,W,Wind,0.0,120.0,0,0,120.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BRAZ_WND_BRAZ_WND2,623,Wind,W,Wind,0.0,62.4,0,0,62.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GPASTURE_WIND_I,125,Wind,W,Wind,0.0,150.0,0,0,150.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GRIF_TRL_UNIT1,2307,Wind,W,Wind,0.0,98.7,0,0,98.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GRIF_TRL_UNIT2,2307,Wind,W,Wind,0.0,126.9,0,0,126.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
TGW_T1,1486,Wind,W,Wind,0.0,141.6,0,0,141.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
TGW_T2,1486,Wind,W,Wind,0.0,141.6,0,0,141.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
GUNMTN_G1,730,Wind,W,Wind,0.0,119.9,0,0,119.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HWF_HWFG1,1614,Wind,W,Wind,0.0,165.6,0,0,165.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HART_WND_UNIT1,520,Wind,W,Wind,0.0,163.4,0,0,163.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HRFDWIND_WIND_G,824,Wind,W,Wind,0.0,99.9,0,0,99.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HRFDWIND_WIND_V,824,Wind,W,Wind,0.0,100.0,0,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HICKMAN_G1,2283,Wind,W,Wind,0.0,152.5,0,0,152.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HICKMAN_G2,2283,Wind,W,Wind,0.0,147.5,0,0,147.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MIRASOLE_MIR11,331,Wind,W,Wind,0.0,52.0,0,0,52.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MIRASOLE_MIR12,331,Wind,W,Wind,0.0,98.0,0,0,98.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MIRASOLE_MIR21,331,Wind,W,Wind,0.0,100.0,0,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MIRASOLE_MIR13,331,Wind,W,Wind,0.0,50.4,0,0,50.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HI_LONE_WGR1A,978,Wind,W,Wind,0.0,46.0,0,0,46.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HI_LONE_WGR1B,978,Wind,W,Wind,0.0,52.0,0,0,52.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HI_LONE_WGR1C,978,Wind,W,Wind,0.0,25.3,0,0,25.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HI_LONE_WGR2,978,Wind,W,Wind,0.0,122.5,0,0,122.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HI_LONE_WGR2A,978,Wind,W,Wind,0.0,25.3,0,0,25.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HI_LONE_WGR3,978,Wind,W,Wind,0.0,127.6,0,0,127.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HI_LONE_WGR4,978,Wind,W,Wind,0.0,101.6,0,0,101.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HORSECRK_UNIT1,194,Wind,W,Wind,0.0,134.8,0,0,134.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HORSECRK_UNIT2,194,Wind,W,Wind,0.0,101.7,0,0,101.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HHGT_HHOLLOW1,1692,Wind,W,Wind,0.0,213.0,0,0,213.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HHGT_HHOLLOW2,1692,Wind,W,Wind,0.0,184.0,0,0,184.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HHGT_HHOLLOW3,1692,Wind,W,Wind,0.0,223.5,0,0,223.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HHGT_HHOLLOW4,1692,Wind,W,Wind,0.0,115.0,0,0,115.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
INDL_INADALE1,1608,Wind,W,Wind,0.0,95.0,0,0,95.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
INDL_INADALE2,1608,Wind,W,Wind,0.0,102.0,0,0,102.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
INDNNWP_INDNNWP2,539,Wind,W,Wind,0.0,90.4,0,0,90.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
INRT_W_UNIT1,2228,Wind,W,Wind,0.0,67.7,0,0,67.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
INRT_W_UNIT2,2228,Wind,W,Wind,0.0,27.8,0,0,27.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
INRT_W_UNIT3,2228,Wind,W,Wind,0.0,205.9,0,0,205.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BORDAS_JAVEL18,872,Wind,W,Wind,0.0,19.7,0,0,19.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BORDAS_JAVEL20,872,Wind,W,Wind,0.0,230.0,0,0,230.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BORDAS2_JAVEL2_A,872,Wind,W,Wind,0.0,96.0,0,0,96.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BORDAS2_JAVEL2_B,872,Wind,W,Wind,0.0,74.0,0,0,74.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
BORDAS2_JAVEL2_C,872,Wind,W,Wind,0.0,30.0,0,0,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HRFDWIND_JRDWIND1,824,Wind,W,Wind,0.0,146.2,0,0,146.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
HRFDWIND_JRDWIND2,824,Wind,W,Wind,0.0,153.6,0,0,153.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KARAKAW1_UNIT1,2382,Wind,W,Wind,0.0,103.3,0,0,103.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KARAKAW1_UNIT2,2382,Wind,W,Wind,0.0,103.3,0,0,103.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KARAKAW2_UNIT3,2382,Wind,W,Wind,0.0,100.4,0,0,100.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KEECHI_U1,2306,Wind,W,Wind,0.0,110.0,0,0,110.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KING_NE_KINGNE,500,Wind,W,Wind,0.0,79.7,0,0,79.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KING_NW_KINGNW,995,Wind,W,Wind,0.0,79.7,0,0,79.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KING_SE_KINGSE,499,Wind,W,Wind,0.0,40.5,0,0,40.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KING_SW_KINGSW,995,Wind,W,Wind,0.0,79.7,0,0,79.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LGD_LANGFORD,962,Wind,W,Wind,0.0,160.0,0,0,160.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LACY_CRK_UNIT1,2234,Wind,W,Wind,0.0,135.4,0,0,135.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LACY_CRK_UNIT2,2234,Wind,W,Wind,0.0,15.1,0,0,15.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LACY_CRK_UNIT3,2234,Wind,W,Wind,0.0,138.2,0,0,138.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LACY_CRK_UNIT4,2234,Wind,W,Wind,0.0,12.6,0,0,12.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LMAJADAS_UNIT1,2374,Wind,W,Wind,0.0,110.0,0,0,110.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LMAJADAS_UNIT2,2374,Wind,W,Wind,0.0,24.0,0,0,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LMAJADAS_UNIT3,2374,Wind,W,Wind,0.0,138.6,0,0,138.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LOCKETT_UNIT1,11,Wind,W,Wind,0.0,183.7,0,0,183.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LGW_UNIT1,410,Wind,W,Wind,0.0,106.3,0,0,106.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LGW_UNIT2,410,Wind,W,Wind,0.0,103.9,0,0,103.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LNCRK_G83,1614,Wind,W,Wind,0.0,194.0,0,0,194.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LNCRK2_G871,1614,Wind,W,Wind,0.0,98.0,0,0,98.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LNCRK2_G872,1614,Wind,W,Wind,0.0,100.0,0,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LHORN_N_UNIT1,821,Wind,W,Wind,0.0,100.0,0,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LHORN_N_UNIT2,821,Wind,W,Wind,0.0,100.0,0,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LONEWOLF_G1,1593,Wind,W,Wind,0.0,48.0,0,0,48.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LONEWOLF_G2,1593,Wind,W,Wind,0.0,51.0,0,0,51.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LONEWOLF_G3,1593,Wind,W,Wind,0.0,25.5,0,0,25.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LONEWOLF_G4,1593,Wind,W,Wind,0.0,24.0,0,0,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LV3_UNIT_1,325,Wind,W,Wind,0.0,200.0,0,0,200.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LV4_UNIT_1,848,Wind,W,Wind,0.0,200.0,0,0,200.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LV5_UNIT_1,848,Wind,W,Wind,0.0,110.0,0,0,110.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LV1_LV1A,2375,Wind,W,Wind,0.0,200.1,0,0,200.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
LV2_LV2,2375,Wind,W,Wind,0.0,201.6,0,0,201.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
REDFISH_MV1A,2375,Wind,W,Wind,0.0,99.8,0,0,99.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
REDFISH_MV1B,2375,Wind,W,Wind,0.0,103.5,0,0,103.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MARIAH_NORTE1,521,Wind,W,Wind,0.0,115.2,0,0,115.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MARIAH_NORTE2,521,Wind,W,Wind,0.0,115.2,0,0,115.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_W_UNIT1,2408,Wind,W,Wind,0.0,201.6,0,0,201.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_W_UNIT2,2408,Wind,W,Wind,0.0,11.1,0,0,11.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_W_UNIT3,2408,Wind,W,Wind,0.0,33.6,0,0,33.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_W_UNIT4,2408,Wind,W,Wind,0.0,22.2,0,0,22.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_E_UNIT5,2408,Wind,W,Wind,0.0,71.4,0,0,71.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_E_UNIT6,2408,Wind,W,Wind,0.0,33.3,0,0,33.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_E_UNIT7,2408,Wind,W,Wind,0.0,22.0,0,0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_E_UNIT8,2408,Wind,W,Wind,0.0,20.0,0,0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MAVCRK_E_UNIT9,2408,Wind,W,Wind,0.0,76.8,0,0,76.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MWEC_G1,608,Wind,W,Wind,0.0,150.0,0,0,150.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MESQCRK_WND1,830,Wind,W,Wind,0.0,105.6,0,0,105.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MESQCRK_WND2,830,Wind,W,Wind,0.0,105.6,0,0,105.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MIAM1_G1,815,Wind,W,Wind,0.0,144.3,0,0,144.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MIAM1_G2,815,Wind,W,Wind,0.0,144.3,0,0,144.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MIDWIND_UNIT1,21,Wind,W,Wind,0.0,162.8,0,0,162.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MONT_WND_UNIT1,366,Wind,W,Wind,0.0,106.1,0,0,106.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MONT_WND_UNIT2,366,Wind,W,Wind,0.0,92.9,0,0,92.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
NBOHR_UNIT1,525,Wind,W,Wind,0.0,196.6,0,0,196.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
NWF_NWF1,1660,Wind,W,Wind,0.0,92.6,0,0,92.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
NWF_NWF2,1660,Wind,W,Wind,0.0,60.0,0,0,60.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
OWF_OWF,1579,Wind,W,Wind,0.0,54.6,0,0,54.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
COTPLNS_OLDSETLR,2719,Wind,W,Wind,0.0,151.2,0,0,151.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
OVEJA_G1,2252,Wind,W,Wind,0.0,151.2,0,0,151.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
OVEJA_G2,2252,Wind,W,Wind,0.0,151.2,0,0,151.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PALMWIND_UNIT1,335,Wind,W,Wind,0.0,144.9,0,0,144.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PH1_UNIT1,811,Wind,W,Wind,0.0,109.2,0,0,109.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PH1_UNIT2,811,Wind,W,Wind,0.0,109.2,0,0,109.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PH2_UNIT1,811,Wind,W,Wind,0.0,94.2,0,0,94.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PH2_UNIT2,811,Wind,W,Wind,0.0,96.6,0,0,96.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PC_NORTH_PANTHER1,730,Wind,W,Wind,0.0,149.2,0,0,149.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PC_SOUTH_PANTHER2,1659,Wind,W,Wind,0.0,123.3,0,0,123.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PC_SOUTH_PANTH31,1659,Wind,W,Wind,0.0,106.9,0,0,106.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PC_SOUTH_PANTH32,1659,Wind,W,Wind,0.0,108.5,0,0,108.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PAP1_PAP1,581,Wind,W,Wind,0.0,179.9,0,0,179.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
COTTON_PAP2,2719,Wind,W,Wind,0.0,200.1,0,0,200.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
WOODWRD1_WOODWRD1,459,Wind,W,Wind,0.0,91.7,0,0,91.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
WOODWRD2_WOODWRD2,459,Wind,W,Wind,0.0,85.4,0,0,85.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PENA_UNIT1,1486,Wind,W,Wind,0.0,160.8,0,0,160.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PENA_UNIT2,1486,Wind,W,Wind,0.0,141.6,0,0,141.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PENA3_UNIT3,1486,Wind,W,Wind,0.0,100.8,0,0,100.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PEY_UNIT1,2138,Wind,W,Wind,0.0,151.2,0,0,151.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PIONR_DJ_UNIT1,729,Wind,W,Wind,0.0,124.2,0,0,124.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PIONR_DJ_UNIT2,729,Wind,W,Wind,0.0,16.4,0,0,16.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PYR_PYRON1,1612,Wind,W,Wind,0.0,128.5,0,0,128.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
PYR_PYRON2,1609,Wind,W,Wind,0.0,134.9,0,0,134.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RANCHERO_UNIT1,978,Wind,W,Wind,0.0,150.0,0,0,150.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RANCHERO_UNIT2,978,Wind,W,Wind,0.0,150.0,0,0,150.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RSNAKE_G1,525,Wind,W,Wind,0.0,109.2,0,0,109.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RSNAKE_G2,525,Wind,W,Wind,0.0,109.2,0,0,109.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RDCANYON_RDCNY1,619,Wind,W,Wind,0.0,89.6,0,0,89.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RELOJ_UNIT1,843,Wind,W,Wind,0.0,55.4,0,0,55.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RELOJ_UNIT2,843,Wind,W,Wind,0.0,48.0,0,0,48.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RELOJ_UNIT3,843,Wind,W,Wind,0.0,83.1,0,0,83.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RELOJ_UNIT4,843,Wind,W,Wind,0.0,22.8,0,0,22.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RRC_WIND_UNIT1,161,Wind,W,Wind,0.0,94.1,0,0,94.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RRC_WIND_UNIT2,161,Wind,W,Wind,0.0,28.7,0,0,28.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RRC_WIND_UNIT3,161,Wind,W,Wind,0.0,125.9,0,0,125.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
FERMI_WIND1,978,Wind,W,Wind,0.0,121.9,0,0,121.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
FERMI_WIND2,978,Wind,W,Wind,0.0,27.4,0,0,27.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
TKWSW1_ROSCOE,1607,Wind,W,Wind,0.0,114.0,0,0,114.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
TKWSW1_ROSCOE2A,1607,Wind,W,Wind,0.0,95.0,0,0,95.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ROUTE_66_WIND1,810,Wind,W,Wind,0.0,150.0,0,0,150.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RTS2_U1,2451,Wind,W,Wind,0.0,89.9,0,0,89.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RTS2_U2,2451,Wind,W,Wind,0.0,89.9,0,0,89.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
RTS_U1,2451,Wind,W,Wind,0.0,160.0,0,0,160.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SAGEDRAW_UNIT1,2438,Wind,W,Wind,0.0,169.2,0,0,169.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SAGEDRAW_UNIT2,2438,Wind,W,Wind,0.0,169.2,0,0,169.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SALTFORK_UNIT1,518,Wind,W,Wind,0.0,64.0,0,0,64.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SALTFORK_UNIT2,518,Wind,W,Wind,0.0,110.0,0,0,110.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SANROMAN_WIND_1,337,Wind,W,Wind,0.0,95.3,0,0,95.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MCDLD_SB1_2,836,Wind,W,Wind,0.0,71.4,0,0,71.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MCDLD_SB3_282,836,Wind,W,Wind,0.0,14.1,0,0,14.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MCDLD_SB4_G87,836,Wind,W,Wind,0.0,4.0,0,0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SENATEWD_UNIT1,2321,Wind,W,Wind,0.0,150.0,0,0,150.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
EXGNSND_WIND_1,845,Wind,W,Wind,0.0,78.0,0,0,78.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
S_HILLS_UNIT1,125,Wind,W,Wind,0.0,30.2,0,0,30.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SHAFFER_UNIT1,2422,Wind,W,Wind,0.0,226.1,0,0,226.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SHAMROCK_UNIT1,2063,Wind,W,Wind,0.0,203.1,0,0,203.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SHAMROCK_UNIT2,2063,Wind,W,Wind,0.0,20.9,0,0,20.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SHANNONW_UNIT_1,2597,Wind,W,Wind,0.0,204.1,0,0,204.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
SHEEPCRK_UNIT1,161,Wind,W,Wind,0.0,150.0,0,0,150.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
KEO_SHRBINO2,454,Wind,W,Wind,0.0,132.0,0,0,132.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
