uid,from_bus,to_bus,voltage_kv,length_km,capacity_mva,reactance
L1728_3535,1728,3535,138.0,2.49,400,0.00496996
L1309_3337,1309,3337,138.0,3.39,400,0.00676303
L2592_3942,2592,3942,138.0,7.15,400,0.0142702
L135_2835,135,2835,138.0,2.32,2400.0,0.00463546
L2176_2603,2176,2603,138.0,6.07,600.0,0.01210922
L60_3341,60,3341,138.0,4.2,400,0.00838721
L3758_3759,3758,3759,138.0,50.72,400,0.10119584
L3911_3912,3911,3912,138.0,0.38,400,0.00076795
L3990_3991,3990,3991,138.0,5.36,400,0.01069095
L1299_3397,1299,3397,138.0,2.91,400,0.00581537
L1398_3569,1398,3569,138.0,15.4,400,0.03072589
L1373_1375,1373,1375,138.0,9.26,600.0,0.01847054
L2858_4122,2858,4122,138.0,1.63,400,0.00325644
L672_1068,672,1068,138.0,0.64,400,0.00128663
L1535_3175,1535,3175,138.0,0.73,400,0.00146222
L430_3616,430,3616,138.0,2.05,400,0.00409496
L2814_2815,2814,2815,138.0,1.43,600.0,0.00285822
L370_1846,370,1846,138.0,11.7,400,0.02333717
L1882_3250,1882,3250,138.0,2.11,400,0.00421383
L146_147,146,147,230.0,0.33,600,0.00021609
L378_379,378,379,138.0,4.5,600.0,0.00897281
L24_1304,24,1304,138.0,6.64,600.0,0.01325236
L780_1605,780,1605,345.0,7.28,2400.0,0.00195844
L1034_2124,1034,2124,138.0,1.69,600.0,0.00336392
L334_3190,334,3190,138.0,12.54,400,0.0250203
L1615_2896,1615,2896,345.0,2.38,2400.0,0.00064023
L1173_3540,1173,3540,138.0,5.73,400,0.01143467
L357_358,357,358,138.0,2.25,600.0,0.00449082
L566_1769,566,1769,138.0,43.7,600.0,0.08720177
L1033_4102,1033,4102,138.0,2.7,400,0.00538148
L636_1393,636,1393,138.0,6.06,600.0,0.01208839
L336_3419,336,3419,138.0,9.74,400,0.01942684
L1665_4040,1665,4040,345.0,7.53,1200,0.00202476
L141_1148,141,1148,230.0,3.8,600.0,0.00251682
L1455_1784,1455,1784,138.0,1.38,600.0,0.0027446
L650_3593,650,3593,138.0,1.69,400,0.0033721
L1006_3583,1006,3583,138.0,2.34,400,0.00466514
L655_656,655,656,138.0,2.11,600.0,0.00421055
L1545_1554,1545,1554,345.0,20.49,2400.0,0.00550783
L2765_2871,2765,2871,138.0,1.72,600.0,0.00343011
L3334_3484,3334,3484,138.0,2.22,400,0.00443577
L491_494,491,494,345.0,6.71,2400.0,0.00180425
L3309_3664,3309,3664,138.0,0.53,400,0.00106516
L2216_2296,2216,2296,138.0,12.1,600.0,0.02413989
L717_1660,717,1660,138.0,9.69,600.0,0.01932826
L435_2721,435,2721,138.0,8.84,600.0,0.01764163
L1216_1217,1216,1217,138.0,8.74,600.0,0.01743104
L3182_3615,3182,3615,138.0,0.62,400,0.0012452
L413_1601,413,1601,345.0,12.15,2400.0,0.00326589
L1944_3834,1944,3834,138.0,20.79,400,0.04147506
L455_456,455,456,138.0,12.64,600.0,0.0252293
L2120_3919,2120,3919,138.0,0.72,400,0.00143938
L1292_3217,1292,3217,138.0,1.35,400,0.00268673
L3237_3238,3237,3238,138.0,4.39,400,0.00875299
L289_290,289,290,138.0,4.14,600.0,0.0082644
L2_1281,2,1281,138.0,2.77,600.0,0.00553137
L971_4148,971,4148,138.0,2.88,400,0.00574668
L99_3689,99,3689,345.0,0.71,1200,0.00019008
L702_3737,702,3737,138.0,10.2,400,0.02034372
L1733_3356,1733,3356,138.0,7.57,400,0.01510817
L1425_3427,1425,3427,138.0,10.62,400,0.02118803
L3502_3539,3502,3539,138.0,8.56,400,0.01708183
L3987_4068,3987,4068,138.0,12.2,400,0.02434738
L796_798,796,798,138.0,5.38,600.0,0.01073483
L1336_1826,1336,1826,138.0,6.19,600.0,0.01234706
L796_932,796,932,138.0,2.81,2400.0,0.00560506
L3259_3679,3259,3679,138.0,3.87,400,0.00772868
L2402_4241,2402,4241,138.0,0.72,400,0.00142679
L2610_4269,2610,4269,138.0,2.87,400,0.00572896
L2005_2006,2005,2006,138.0,3.85,2400.0,0.00767266
L2069_2926,2069,2926,138.0,21.69,600.0,0.04328643
L477_685,477,685,138.0,17.92,600.0,0.03576302
L996_3161,996,3161,345.0,0.34,1200,9.121e-05
L995_996,995,996,345.0,0.41,1200,0.0001101
L437_1438,437,1438,138.0,13.75,600.0,0.02744439
L1533_3393,1533,3393,138.0,3.83,400,0.00763494
L1113_1426,1113,1426,138.0,8.6,600.0,0.01715218
L2621_2760,2621,2760,138.0,3.37,600.0,0.00672334
L34_2495,34,2495,138.0,12.87,600.0,0.02567864
L768_3782,768,3782,138.0,0.35,400,0.00069171
L2299_2584,2299,2584,698.0,6.07,4000.0,0.00068013
L3712_3850,3712,3850,138.0,1.9,400,0.0037854
L2516_2690,2516,2690,138.0,30.35,600.0,0.06055265
L994_3161,994,3161,138.0,7.78,400,0.01553064
L3951_3981,3951,3981,138.0,22.48,400,0.04485345
L2531_4023,2531,4023,138.0,2.01,400,0.00400265
L1672_3362,1672,3362,138.0,6.5,400,0.01297243
L1407_1408,1407,1408,138.0,8.8,600.0,0.01756244
L1942_3714,1942,3714,138.0,18.95,400,0.03781871
L445_446,445,446,138.0,26.15,600.0,0.05217112
L2705_4014,2705,4014,138.0,0.65,400,0.00130361
L931_1992,931,1992,138.0,9.71,600.0,0.01936914
L304_3631,304,3631,138.0,2.45,400,0.00488328
L443_1687,443,1687,345.0,29.76,2400.0,0.00800218
L2956_4108,2956,4108,138.0,3.1,400,0.00618848
L2030_2822,2030,2822,138.0,0.48,400,0.00096066
L899_3590,899,3590,138.0,8.88,400,0.01771909
L1387_3577,1387,3577,138.0,3.88,400,0.00773436
L1489_3416,1489,3416,138.0,0.33,400,0.00066574
L1995_3000,1995,3000,138.0,5.42,600.0,0.01082442
L2684_4255,2684,4255,138.0,8.24,400,0.0164415
L1127_3568,1127,3568,138.0,0.7,400,0.00139934
L3709_3710,3709,3710,138.0,12.49,400,0.02493126
L942_1528,942,1528,345.0,8.35,2400.0,0.00224442
L1722_1724,1722,1724,345.0,4.42,2400.0,0.00118803
L570_3811,570,3811,138.0,18.82,400,0.03756016
L2176_2818,2176,2818,138.0,16.52,600.0,0.03295665
L4142_4143,4142,4143,138.0,7.55,400,0.01506767
L900_1192,900,1192,138.0,11.23,600.0,0.02241157
L656_2769,656,2769,138.0,2.57,600.0,0.00513094
L1037_4095,1037,4095,138.0,2.53,400,0.00504788
L1799_3565,1799,3565,138.0,0.38,400,0.00075727
L1813_3304,1813,3304,138.0,11.42,400,0.02279386
L224_225,224,225,138.0,11.94,600.0,0.02382934
L159_3678,159,3678,138.0,0.96,400,0.00190911
L2927_2928,2927,2928,138.0,4.33,600.0,0.0086368
L533_841,533,841,138.0,0.47,400,0.00094066
L1721_3365,1721,3365,138.0,2.57,400,0.00513502
L3824_3928,3824,3928,138.0,0.49,400,0.00097686
L2264_2401,2264,2401,138.0,2.04,600.0,0.00407059
L907_2003,907,2003,138.0,5.99,2400.0,0.01194746
L2576_3620,2576,3620,138.0,0.34,400,0.00066971
L2104_3204,2104,3204,138.0,11.58,400,0.02310996
L474_475,474,475,138.0,9.35,600.0,0.01866584
L3886_3887,3886,3887,138.0,0.4,400,0.00080505
L2189_2221,2189,2221,138.0,5.87,600.0,0.01170448
L316_848,316,848,138.0,27.73,600.0,0.05533304
L687_3734,687,3734,138.0,12.26,400,0.0244663
L1762_3203,1762,3203,138.0,0.38,400,0.00075404
L2119_3805,2119,3805,138.0,0.61,400,0.00121177
L3036_3993,3036,3993,345.0,4.86,1200,0.00130568
L141_3665,141,3665,230.0,0.67,600,0.00044377
L1350_1351,1350,1351,138.0,5.94,600.0,0.01185553
L1000_4208,1000,4208,138.0,5.98,400,0.01192277
L801_4173,801,4173,345.0,3.83,1200,0.00103005
L348_356,348,356,138.0,14.3,600.0,0.02852614
L3461_3470,3461,3470,138.0,5.22,400,0.0104245
L2065_4274,2065,4274,138.0,1.76,400,0.00352081
L189_217,189,217,138.0,20.49,600.0,0.04088713
L365_1431,365,1431,138.0,29.94,600.0,0.05974775
L1165_1854,1165,1854,138.0,7.86,2400.0,0.01567513
L1598_2125,1598,2125,345.0,3.14,2400.0,0.00084443
L386_3175,386,3175,138.0,16.03,400,0.03198816
L2015_3739,2015,3739,138.0,1.77,400,0.00353134
L3202_3206,3202,3206,138.0,16.86,400,0.03365004
L509_2109,509,2109,138.0,0.43,400,0.00085874
L1123_3558,1123,3558,138.0,0.39,400,0.00076824
L1324_3463,1324,3463,138.0,2.0,400,0.00398957
L1348_4187,1348,4187,138.0,10.06,400,0.02007735
L2323_2324,2323,2324,138.0,8.73,2400.0,0.01742278
L723_3752,723,3752,138.0,4.13,400,0.00823544
L1997_2602,1997,2602,138.0,4.12,600.0,0.00821861
L1129_1130,1129,1130,138.0,3.14,600.0,0.0062643
L915_3742,915,3742,138.0,10.43,400,0.02081573
L2751_3015,2751,3015,138.0,1.49,2400.0,0.00298276
L2086_4287,2086,4287,138.0,3.33,400,0.00664491
L4081_4086,4081,4086,138.0,0.31,400,0.00061581
L2955_4128,2955,4128,345.0,2.61,1200,0.00070068
L1552_3972,1552,3972,345.0,12.89,1200,0.00346632
L773_2114,773,2114,138.0,1.66,2400.0,0.00331039
L212_3990,212,3990,138.0,15.35,400,0.03063155
L2082_4043,2082,4043,138.0,9.32,400,0.01859655
L553_560,553,560,138.0,8.6,600.0,0.0171624
L1320_3260,1320,3260,138.0,3.23,400,0.00643692
L702_3819,702,3819,138.0,0.37,400,0.0007427
L940_2780,940,2780,138.0,6.81,600.0,0.01359702
L724_2291,724,2291,138.0,19.19,600.0,0.03828179
L1197_1812,1197,1812,138.0,24.06,600.0,0.04800952
L1286_1585,1286,1585,138.0,3.48,600.0,0.00694662
L2813_4144,2813,4144,138.0,11.48,400,0.02291071
L4188_4189,4188,4189,138.0,3.96,400,0.00790873
L1355_3171,1355,3171,138.0,0.37,400,0.00073765
L727_729,727,729,138.0,8.21,600.0,0.01638494
L1520_1521,1520,1521,138.0,10.11,600.0,0.02016956
L1317_3466,1317,3466,138.0,2.6,400,0.00519155
L1997_4157,1997,4157,138.0,5.31,400,0.01059789
L309_310,309,310,138.0,4.54,600.0,0.00905323
L1708_3519,1708,3519,138.0,10.51,400,0.02097326
L2302_4248,2302,4248,138.0,2.32,400,0.00462887
L2180_2182,2180,2182,138.0,27.8,600.0,0.05546755
L450_3155,450,3155,138.0,16.23,400,0.03239217
L650_1528,650,1528,345.0,5.31,2400.0,0.00142777
L1045_2880,1045,2880,138.0,4.01,2400.0,0.0079994
L2156_2812,2156,2812,138.0,4.52,600.0,0.00901263
L1666_3233,1666,3233,138.0,12.82,400,0.02558233
L171_926,171,926,138.0,2.71,2400.0,0.00540034
L1871_3507,1871,3507,138.0,2.19,400,0.00436939
L238_3223,238,3223,138.0,3.87,400,0.00772177
L1022_3189,1022,3189,138.0,0.75,400,0.0014919
L376_377,376,377,138.0,13.28,600.0,0.02650008
L1730_1842,1730,1842,138.0,11.41,600.0,0.02276394
L368_3622,368,3622,138.0,1.23,400,0.00246079
L504_3711,504,3711,138.0,13.33,400,0.02659801
L309_311,309,311,138.0,5.46,600.0,0.01090186
L738_740,738,740,138.0,11.14,600.0,0.02223284
L967_4150,967,4150,138.0,1.34,400,0.00266561
L967_2072,967,2072,138.0,3.34,600.0,0.00666887
L320_321,320,321,138.0,7.94,600.0,0.01584746
L1874_3515,1874,3515,138.0,2.66,400,0.0053052
L2124_4098,2124,4098,138.0,0.49,400,0.00098537
L760_3788,760,3788,138.0,0.57,400,0.00113332
L108_3495,108,3495,138.0,1.38,400,0.00276286
L1829_1830,1829,1830,345.0,5.31,2400.0,0.00142878
L977_1757,977,1757,138.0,4.44,600.0,0.00886114
L1568_4120,1568,4120,138.0,3.94,400,0.00786225
L355_356,355,356,138.0,16.83,600.0,0.03357308
L1589_4182,1589,4182,345.0,2.8,1200,0.00075217
L818_3830,818,3830,345.0,7.95,1200,0.00213731
L513_3755,513,3755,138.0,10.75,400,0.02144945
L1947_3256,1947,3256,138.0,7.27,400,0.01451631
L299_300,299,300,138.0,5.35,600.0,0.01067184
L1067_3568,1067,3568,138.0,4.91,400,0.00979247
L1380_2934,1380,2934,138.0,21.91,600.0,0.04372102
L1453_1648,1453,1648,345.0,13.19,2400.0,0.00354572
L4249_4250,4249,4250,138.0,2.14,400,0.00426593
L1563_4266,1563,4266,138.0,1.24,400,0.0024825
L1483_3625,1483,3625,345.0,3.68,1200,0.00098906
L1830_3226,1830,3226,345.0,29.99,1200,0.00806163
L1243_3541,1243,3541,138.0,8.86,400,0.01767628
L3396_3482,3396,3482,138.0,1.71,400,0.00340869
L45_490,45,490,138.0,6.48,600.0,0.01293888
L2044_4052,2044,4052,138.0,9.72,400,0.01940134
L1535_1741,1535,1741,138.0,29.39,600.0,0.0586394
L381_3204,381,3204,138.0,18.39,400,0.03670335
L1308_3320,1308,3320,138.0,2.63,400,0.00525626
L47_457,47,457,138.0,28.27,600.0,0.05641191
L432_1004,432,1004,138.0,1.91,600.0,0.00380252
L1999_2792,1999,2792,138.0,4.83,600.0,0.00963987
L4028_4029,4028,4029,138.0,0.46,400,0.00091905
L1928_3152,1928,3152,138.0,0.31,400,0.00061681
L2075_2976,2075,2976,138.0,6.8,600.0,0.01356137
L1976_1984,1976,1984,345.0,10.0,2400.0,0.00268913
L1590_2675,1590,2675,345.0,14.73,2400.0,0.00395903
L664_4175,664,4175,138.0,10.98,400,0.021901
L1861_3274,1861,3274,345.0,1.0,1200,0.00026834
L1129_1133,1129,1133,138.0,2.86,600.0,0.00569972
L2561_4261,2561,4261,138.0,0.67,400,0.00134303
L615_833,615,833,345.0,35.5,2400.0,0.00954478
L2642_3944,2642,3944,138.0,0.93,400,0.00184979
L915_3745,915,3745,138.0,5.9,400,0.01177409
L2350_2700,2350,2700,138.0,0.74,400,0.00147099
L649_3463,649,3463,138.0,2.55,400,0.00509177
L1179_3534,1179,3534,138.0,2.09,400,0.00416661
L479_482,479,482,138.0,3.67,600.0,0.00732724
L172_1224,172,1224,138.0,8.47,2400.0,0.01689702
L2669_3818,2669,3818,138.0,7.0,400,0.01397229
L3010_4253,3010,4253,138.0,0.41,400,0.00081542
L1188_3528,1188,3528,138.0,3.01,400,0.00600652
L45_46,45,46,138.0,1.03,600.0,0.00205505
L966_2170,966,2170,138.0,9.9,600.0,0.01975833
L607_2647,607,2647,138.0,35.04,600.0,0.0699251
L2900_4072,2900,4072,138.0,0.48,400,0.00095588
L2519_4228,2519,4228,138.0,9.47,400,0.01889379
L1216_3302,1216,3302,138.0,5.21,400,0.01039553
L3852_3865,3852,3865,138.0,0.35,400,0.00070222
L1287_3329,1287,3329,138.0,13.96,400,0.02785338
L1598_2891,1598,2891,345.0,9.54,2400.0,0.0025654
L3707_3708,3707,3708,138.0,1.87,400,0.00373961
L3837_3839,3837,3839,138.0,8.93,400,0.01782409
L1060_2755,1060,2755,138.0,0.92,400,0.00183039
L2176_2748,2176,2748,138.0,12.72,600.0,0.02537498
L3032_3995,3032,3995,138.0,2.08,400,0.00415293
L1427_2031,1427,2031,138.0,2.29,2400.0,0.00455957
L435_3182,435,3182,138.0,5.55,400,0.01108136
L1863_3270,1863,3270,138.0,1.32,400,0.00263844
L4005_4284,4005,4284,138.0,2.23,400,0.004452
L2093_2616,2093,2616,138.0,5.73,600.0,0.01142809
L1829_1832,1829,1832,138.0,3.71,600.0,0.00741186
L3271_3559,3271,3559,138.0,0.57,400,0.00113161
L940_1605,940,1605,345.0,43.67,2400.0,0.0117394
L1500_3282,1500,3282,138.0,10.83,400,0.02160189
L1369_3450,1369,3450,138.0,2.08,400,0.00415347
L631_3176,631,3176,138.0,8.16,400,0.01627636
L3761_3784,3761,3784,138.0,7.6,400,0.01516084
L2555_4221,2555,4221,138.0,15.55,400,0.03103177
L2299_2803,2299,2803,138.0,11.38,600.0,0.02269909
L4063_4064,4063,4064,138.0,3.12,400,0.00621944
L70_158,70,158,138.0,18.38,600.0,0.03666903
L938_1764,938,1764,138.0,8.96,600.0,0.01788679
L1946_3953,1946,3953,138.0,20.94,400,0.0417791
L201_2588,201,2588,138.0,16.04,600.0,0.03200603
L607_4068,607,4068,138.0,15.89,400,0.03171231
L783_784,783,784,138.0,13.7,600.0,0.02732907
L3035_3994,3035,3994,138.0,6.06,400,0.01209521
L1902_4009,1902,4009,138.0,0.81,400,0.00160949
L887_3166,887,3166,138.0,0.31,400,0.00060957
L1112_3399,1112,3399,138.0,3.54,400,0.00705982
L153_154,153,154,138.0,6.71,600.0,0.01338197
L683_3728,683,3728,138.0,0.4,400,0.00080758
L738_743,738,743,138.0,10.51,600.0,0.02097223
L694_3738,694,3738,138.0,4.64,400,0.00925348
L28_471,28,471,138.0,3.18,2400.0,0.00634918
L2798_4051,2798,4051,138.0,0.79,400,0.0015738
L2709_3645,2709,3645,138.0,0.33,400,0.0006535
L2953_4136,2953,4136,138.0,0.87,400,0.00173269
L1211_3649,1211,3649,138.0,11.93,400,0.02380732
L472_3849,472,3849,138.0,9.39,400,0.01873987
L2172_2446,2172,2446,138.0,7.65,600.0,0.01527372
L358_3623,358,3623,138.0,14.23,400,0.02839504
L1036_1041,1036,1041,138.0,2.97,600.0,0.00593097
L2853_2854,2853,2854,138.0,6.39,600.0,0.01274451
L2566_4216,2566,4216,138.0,3.58,400,0.00713615
L59_2692,59,2692,138.0,2.77,600.0,0.00553463
L2549_2795,2549,2795,138.0,2.0,600.0,0.00399912
L3708_3904,3708,3904,138.0,0.97,400,0.00194268
L2555_4222,2555,4222,138.0,4.34,400,0.00865973
L2857_2977,2857,2977,138.0,0.35,400,0.00070352
L1801_3476,1801,3476,138.0,3.52,400,0.00701765
L3842_3843,3842,3843,138.0,0.39,400,0.0007685
L912_3982,912,3982,138.0,4.72,400,0.00942738
L1253_1372,1253,1372,138.0,14.27,600.0,0.02846885
L235_1433,235,1433,138.0,78.23,600.0,0.15608988
L1034_2345,1034,2345,138.0,7.23,600.0,0.01442009
L1538_3404,1538,3404,138.0,3.83,400,0.00764682
L2070_2926,2070,2926,138.0,6.34,600.0,0.01264577
L3964_4256,3964,4256,138.0,4.69,400,0.00936013
L1824_3280,1824,3280,138.0,8.17,400,0.01630414
L290_298,290,298,138.0,6.1,600.0,0.01218048
L3035_4024,3035,4024,138.0,5.75,400,0.01148201
L2701_4059,2701,4059,138.0,0.54,400,0.0010794
L2642_4217,2642,4217,138.0,3.84,400,0.00767112
L1397_3442,1397,3442,138.0,1.81,400,0.0036053
L3244_3245,3244,3245,138.0,0.35,400,0.0006897
L1122_3273,1122,3273,138.0,0.66,400,0.00131739
L216_555,216,555,138.0,8.35,600.0,0.01666737
L2302_2579,2302,2579,138.0,8.22,600.0,0.01640624
L1477_3771,1477,3771,138.0,7.82,400,0.0156106
L4140_4292,4140,4292,138.0,1.61,400,0.00321635
L261_2424,261,2424,138.0,2.26,600.0,0.0045125
L2192_4263,2192,4263,138.0,10.13,400,0.02022087
L1406_3570,1406,3570,138.0,4.93,400,0.0098405
L172_1226,172,1226,138.0,17.2,2400.0,0.03432027
L688_3732,688,3732,138.0,1.85,400,0.00369802
L104_3680,104,3680,138.0,0.39,400,0.00077645
L962_3156,962,3156,138.0,15.41,400,0.03074275
L1262_3195,1262,3195,138.0,6.04,400,0.01205822
L1218_1239,1218,1239,138.0,4.69,600.0,0.00936788
L1213_3646,1213,3646,138.0,0.31,400,0.00062476
L2300_2301,2300,2301,138.0,5.16,600.0,0.01029518
L3327_3329,3327,3329,138.0,0.63,400,0.00126208
L1168_1169,1168,1169,138.0,5.26,600.0,0.01049274
L1307_1661,1307,1661,345.0,7.36,2400.0,0.00197754
L2152_2306,2152,2306,138.0,15.64,600.0,0.03119929
L2557_4219,2557,4219,138.0,0.63,400,0.0012478
L1741_3177,1741,3177,138.0,3.92,400,0.00782625
L162_163,162,163,138.0,30.2,600.0,0.0602507
L2864_2869,2864,2869,138.0,13.97,600.0,0.02787748
L601_935,601,935,138.0,4.2,600.0,0.00837188
L382_1546,382,1546,345.0,5.75,2400.0,0.00154663
L951_1572,951,1572,138.0,2.65,2400.0,0.0052805
L3238_3239,3238,3239,138.0,12.77,400,0.02547213
L437_1406,437,1406,138.0,13.13,600.0,0.02620238
L1101_3203,1101,3203,138.0,3.2,400,0.00637824
L269_3635,269,3635,138.0,10.31,400,0.02056403
L1715_2662,1715,2662,138.0,2.13,2400.0,0.00425387
L940_2003,940,2003,138.0,19.5,2400.0,0.03890812
L885_886,885,886,138.0,8.4,600.0,0.01677007
L206_1936,206,1936,138.0,2.36,600.0,0.00471723
L1014_2954,1014,2954,138.0,3.8,2400.0,0.00759051
L4170_4171,4170,4171,138.0,0.33,400,0.00066843
L3820_3821,3820,3821,138.0,0.34,400,0.00067091
L267_1698,267,1698,138.0,4.27,600.0,0.00852965
L742_2452,742,2452,138.0,14.09,600.0,0.02810654
L948_4158,948,4158,138.0,6.83,400,0.0136202
L351_3210,351,3210,138.0,11.29,400,0.02253002
L1088_1257,1088,1257,138.0,6.09,600.0,0.01215824
L1394_1416,1394,1416,138.0,4.26,600.0,0.00849935
L1284_1497,1284,1497,138.0,12.8,600.0,0.02554619
L1231_3681,1231,3681,138.0,1.24,400,0.00246892
L443_1259,443,1259,138.0,0.86,400,0.0017213
L1094_1427,1094,1427,138.0,2.48,600.0,0.00495552
L1101_1763,1101,1763,138.0,1.79,600.0,0.00356436
L1114_3426,1114,3426,138.0,1.9,400,0.00379923
L2086_2629,2086,2629,138.0,0.47,400,0.00094546
L2791_4035,2791,4035,138.0,3.25,400,0.00649037
L796_930,796,930,138.0,2.63,2400.0,0.00524759
L2000_2991,2000,2991,138.0,8.37,600.0,0.01670854
L2957_4108,2957,4108,138.0,0.43,400,0.00086722
L1623_4218,1623,4218,345.0,26.18,1200,0.00703966
L265_3208,265,3208,138.0,9.79,400,0.01953648
L2694_3655,2694,3655,138.0,1.58,400,0.00314885
L152_1148,152,1148,138.0,9.23,600.0,0.01842045
L900_3590,900,3590,138.0,10.92,400,0.02179838
L1638_1958,1638,1958,345.0,8.08,2400.0,0.0021726
L2066_2995,2066,2995,345.0,2.32,2400.0,0.0006244
L1786_3289,1786,3289,138.0,1.64,400,0.00328231
L2250_3915,2250,3915,138.0,0.4,400,0.00078957
L3291_3337,3291,3337,138.0,1.8,400,0.0035961
L429_3187,429,3187,138.0,2.43,400,0.00485154
L219_1193,219,1193,138.0,2.73,600.0,0.00544486
L2002_3779,2002,3779,138.0,10.02,400,0.0199914
L1495_3602,1495,3602,345.0,0.49,1200,0.00013056
L481_482,481,482,138.0,3.62,600.0,0.00722104
L909_3456,909,3456,138.0,0.41,400,0.00081542
L564_565,564,565,138.0,2.6,600.0,0.00519261
L2949_4207,2949,4207,138.0,1.79,400,0.00356299
L197_398,197,398,138.0,19.54,600.0,0.03898442
L34_3879,34,3879,138.0,0.38,400,0.0007674
L642_928,642,928,138.0,2.63,600.0,0.00525145
L2907_3262,2907,3262,138.0,11.52,400,0.02298664
L3180_3615,3180,3615,138.0,3.51,400,0.00700937
L690_3759,690,3759,138.0,52.62,400,0.10500466
L177_3780,177,3780,345.0,0.64,1200,0.00017115
L281_282,281,282,138.0,6.87,600.0,0.01371606
L554_563,554,563,138.0,2.22,600.0,0.00443089
L3876_3877,3876,3877,138.0,5.63,400,0.01124288
L2556_4216,2556,4216,138.0,3.58,400,0.00714049
L635_3587,635,3587,345.0,0.42,1200,0.00011221
L2177_3690,2177,3690,138.0,38.02,400,0.07586518
L2601_2991,2601,2991,138.0,7.05,2400.0,0.01406168
L1817_3293,1817,3293,138.0,2.21,400,0.00440859
L1287_3179,1287,3179,138.0,29.14,400,0.05815101
L730_907,730,907,138.0,6.65,600.0,0.01327264
L3869_3879,3869,3879,138.0,0.77,400,0.00152894
L260_261,260,261,138.0,3.16,600.0,0.00631102
L1345_4150,1345,4150,138.0,1.21,400,0.0024061
L1371_3325,1371,3325,138.0,2.7,400,0.00539275
L2168_4071,2168,4071,138.0,0.51,400,0.00102485
L985_1938,985,1938,138.0,34.27,600.0,0.06838493
L2345_2790,2345,2790,138.0,3.04,600.0,0.006063
L1063_3954,1063,3954,138.0,41.12,400,0.08205247
L2120_3805,2120,3805,138.0,3.3,400,0.00659041
L343_344,343,344,138.0,47.05,600.0,0.09387651
L2787_3962,2787,3962,138.0,5.6,400,0.01118401
L2511_2523,2511,2523,138.0,2.52,600.0,0.00503758
L1993_4028,1993,4028,138.0,8.36,400,0.01668622
L587_1494,587,1494,138.0,56.48,600.0,0.11270301
L3434_3618,3434,3618,138.0,0.68,400,0.00135451
L1861_3675,1861,3675,345.0,0.36,1200,9.782e-05
L1537_3404,1537,3404,138.0,0.93,400,0.00186114
L672_673,672,673,138.0,6.89,2400.0,0.01374359
L2897_3994,2897,3994,138.0,2.46,400,0.00490344
L2298_4253,2298,4253,138.0,5.33,400,0.01064082
L1919_2806,1919,2806,345.0,7.02,2400.0,0.0018872
L2084_4288,2084,4288,138.0,2.69,400,0.00536778
L3431_3611,3431,3611,138.0,3.18,400,0.00634645
L1281_1282,1281,1282,138.0,9.02,600.0,0.01799888
L3372_3373,3372,3373,138.0,2.33,400,0.00464498
L1359_3566,1359,3566,138.0,1.13,400,0.00224539
L887_3150,887,3150,138.0,18.4,400,0.03671767
L1769_4186,1769,4186,138.0,16.11,400,0.03213891
L749_771,749,771,138.0,9.29,600.0,0.01853239
L405_407,405,407,138.0,7.37,600.0,0.01470268
L734_3780,734,3780,138.0,24.93,400,0.04974303
L3357_3372,3357,3372,138.0,4.61,400,0.00920295
L163_1960,163,1960,138.0,10.76,600.0,0.02146469
L258_275,258,275,138.0,7.33,600.0,0.01461956
L1529_3185,1529,3185,138.0,6.16,400,0.01229011
L604_605,604,605,138.0,19.39,600.0,0.03869297
L417_1063,417,1063,138.0,5.48,600.0,0.01092608
L3149_3160,3149,3160,138.0,0.43,400,0.00085852
L1259_1442,1259,1442,138.0,5.37,2400.0,0.01072375
L4231_4232,4231,4232,138.0,6.72,400,0.01340021
L364_1828,364,1828,138.0,20.5,600.0,0.04091486
L1717_3239,1717,3239,138.0,5.93,400,0.01183005
L3433_3585,3433,3585,138.0,0.34,400,0.00068351
L981_982,981,982,138.0,4.35,600.0,0.00868692
L3369_3682,3369,3682,138.0,3.94,400,0.00785484
L2074_2846,2074,2846,138.0,1.33,600.0,0.00265803
